course_dt_id,course_id,sequence,place_name,day,contentid
2308270002,f_f008161,7,커피인터뷰,2023-08-27,3038939
2308270003,f_f008161,8,함경도찹쌀순대,2023-08-27,2689422
2308310005,f_f008165,5,하동 화개장터,2023-08-31,132146
2308310009,f_f008165,9,스테이 경화,2023-08-31,3438568
2308310003,f_f008165,3,동정호,2023-08-31,2746554
2308310004,f_f008165,4,최참판댁,2023-08-31,127664
2308310007,f_f008165,7,정금차밭,2023-08-31,2713281
2309010003,f_f008165,12,스파더스페이스,2023-09-01,3397899
2308260007,f_f008169,7,강릉 월화거리,2023-08-26,2588752
2308260003,f_f008169,3,안목해변,2023-08-26,127722
2309100003,f_f008174,8,오씨칼국수,2023-09-10,2581759
2309100004,f_f008174,9,송평해변,2023-09-10,588119
2309090002,f_f008174,2,격포해수욕장,2023-09-09,126288
2309100009,f_f008174,14,강릉 중앙시장,2023-09-10,132771
2309090003,f_f008174,3,안녕피크닉,2023-09-09,2922611
2309090005,f_f008174,5,강문해변,2023-09-09,585522
2309100008,f_f008174,13,아르떼뮤지엄 강릉,2023-09-10,2804197
2308250005,f_f008177,5,이재모피자 본점,2023-08-25,2836450
2308260001,f_f008177,7,송정3대국밥,2023-08-26,3432951
2308260003,f_f008177,9,광안리해수욕장,2023-08-26,126078
2309020003,f_f008178,4,초원복집,2023-09-02,1345584
2309030004,f_f008178,13,아홉산숲,2023-09-03,2385686
2309030005,f_f008178,14,미동암소정,2023-09-03,2872395
2308210001,f_f008180,5,단장면 커피로스터스,2023-08-21,2776579
2308200002,f_f008180,2,임랑해수욕장,2023-08-20,1939570
2308210001,f_f008181,14,파크 하얏트 부산,2023-08-21,1986844
2308200005,f_f008181,9,파크 하얏트 부산,2023-08-20,1986844
2308200009,f_f008181,13,파크 하얏트 부산,2023-08-20,1986844
2308200003,f_f008181,7,해운대해수욕장,2023-08-20,126081
2308170008,f_f008187,7,아마레호텔,2023-08-17,2846969
2308170010,f_f008187,10,아마레호텔,2023-08-17,2846969
2308170006,f_f008187,6,카페동네,2023-08-17,1945496
2308170005,f_f008187,5,관촌순두부,2023-08-17,133182
2308180006,f_f008187,11,격포해수욕장,2023-08-18,126288
2308170009,f_f008187,9,강릉 중앙시장,2023-08-17,132771
2308180003,f_f008187,14,강릉 중앙시장,2023-08-18,132771
2308170007,f_f008187,8,강문솟대다리,2023-08-17,2721544
2308200012,f_f008188,6,바다소리펜션,2023-08-20,2576978
2308200003,f_f008188,3,미가칼국수,2023-08-20,1367752
2308210003,f_f008188,9,속초관광수산시장 회센터,2023-08-21,3354272
2308200004,f_f008188,4,속초해수욕장,2023-08-20,125707
2308210001,f_f008188,7,88생선구이,2023-08-21,134033
2308300001,f_f008190,12,금릉경포대,2023-08-30,128274
2308290006,f_f008190,5,강릉 중앙시장,2023-08-29,132771
2308290008,f_f008190,8,강릉 중앙시장,2023-08-29,132771
2308290009,f_f008190,6,강릉 월화거리,2023-08-29,2588752
2308300004,f_f008190,15,강릉 중앙시장,2023-08-30,132771
2308300002,f_f008190,13,아르떼뮤지엄 강릉,2023-08-30,2804197
2308300003,f_f008190,14,금천칼국수,2023-08-30,2871190
2308190006,f_f008193,6,장안횟집,2023-08-19,2775521
2308190008,f_f008193,8,사계해변,2023-08-19,2715650
2308200002,f_f008193,11,대관령아기동물농장,2023-08-20,2774696
2308190005,f_f008193,5,강릉 중앙시장,2023-08-19,132771
2308190004,f_f008193,4,홈플러스 강릉,2023-08-19,2930997
2308190003,f_f008193,3,대관령양떼목장,2023-08-19,129263
2308200001,f_f008193,10,곳,2023-08-20,2837775
2308200003,f_f008193,12,9남매집,2023-08-20,2685455
2308200003,f_f008194,4,지심도횟집,2023-08-20,2915092
2308200004,f_f008194,6,학동 흑진주 몽돌해변,2023-08-20,127658
2308230004,f_f008198,4,대쿠이 본점,2023-08-23,2845772
2308230005,f_f008198,5,서면미술관,2023-08-23,2782759
2308230007,f_f008198,7,광안리해수욕장,2023-08-23,126078
2308240006,f_f008198,13,해운대해수욕장,2023-08-24,126081
2308190002,f_f008200,2,농협하나로마트 부전,2023-08-19,2931511
2308190003,f_f008200,3,카페 264,2023-08-19,3458390
2308200001,f_f008200,6,상주공간,2023-08-20,2703510
2308180006,f_f008203,17,구찌 신세계 센텀시티점,2023-08-18,2910087
2308170006,f_f008203,5,오프웍스,2023-08-17,3306685
2308170010,f_f008203,10,밀락더마켓,2023-08-17,2862152
2308170004,f_f008203,3,KT&G 상상마당 부산,2023-08-17,2679008
2308170011,f_f008203,9,광안리해수욕장,2023-08-17,126078
2308180002,f_f008203,13,해운대해수욕장,2023-08-18,126081
2308180004,f_f008203,15,현대 모터스튜디오 부산,2023-08-18,2732346
2308180005,f_f008203,16,F1963,2023-08-18,2456767
2308190004,f_f008210,4,횡성호,2023-08-19,127809
2308200002,f_f008210,9,풍수원식당,2023-08-20,2875941
2308200001,f_f008210,8,쥬라기랜드,2023-08-20,2602750
2308190003,f_f008210,3,장미산장,2023-08-19,134267
2308190005,f_f008210,5,태기산 전망대,2023-08-19,2774609
2308200003,f_f008210,10,횡성축협 한우프라자 본점,2023-08-20,2925292
2308200004,f_f008210,11,횡성한우체험관,2023-08-20,2952000
2308180008,f_f008212,9,비인해변,2023-08-18,2746185
2308180009,f_f008212,8,플리즈웨잇,2023-08-18,3041862
2308190001,f_f008212,12,동해막국수,2023-08-19,133932
2308190001,f_f008212,12,동해막국수,2023-08-19,2768101
2308190001,f_f008212,12,동해막국수,2023-08-19,2914112
2308190002,f_f008212,13,낙산사,2023-08-19,125773
2308220006,f_f008213,12,초당본점,2023-08-22,2901353
2308210006,f_f008213,5,메밀골동해막국수 강문점,2023-08-21,2913297
2308220010,f_f008213,18,연세로,2023-08-22,264375
2308210008,f_f008213,7,격포해수욕장,2023-08-21,126288
2308220004,f_f008213,10,격포해수욕장,2023-08-22,126288
2308210003,f_f008213,2,감자바우,2023-08-21,2892186
2308210007,f_f008213,6,강릉커피빵 본점,2023-08-21,2891837
2308220011,f_f008213,16,원더스카이,2023-08-22,2930131
2308190006,f_f008216,5,하이원리조트 운암정,2023-08-19,765866
2308190004,f_f008216,4,남원랜드,2023-08-19,3017615
2308200002,f_f008216,7,찬이네감자탕,2023-08-20,2779432
2308270005,f_f008218,14,울진 국립해양과학관,2023-08-27,2676283
2308260005,f_f008218,7,울진 왕피천 공원,2023-08-26,250374
2308260006,f_f008218,5,울진바지게시장,2023-08-26,2772341
2308260008,f_f008218,8,봉평해수욕장,2023-08-26,126099
2308270001,f_f008218,10,죽변해안스카이레일,2023-08-27,2737105
2308270003,f_f008225,3,소노벨 비발디파크 오션월드,2023-08-27,129137
2308260002,f_f008230,2,사랑방식당,2023-08-26,2746219
2308270002,f_f008230,11,연산시장,2023-08-27,2913907
2308260004,f_f008230,4,박경리문학공원,2023-08-26,128230
2308260007,f_f008230,7,송림공원,2023-08-26,3027780
2308260003,f_f008230,3,최참판댁,2023-08-26,127664
2308260005,f_f008230,5,동정호,2023-08-26,2746554
2308270003,f_f008230,12,남사예담촌,2023-08-27,128440
2308270006,f_f008255,5,한담해변,2023-08-27,2723542
2308270003,f_f008255,3,용화해변,2023-08-27,125709
2308180005,f_f008258,4,엔비에이,2023-08-18,2893946
2308180003,f_f008258,2,신세계백화점 센텀시티점,2023-08-18,767084
2308180006,f_f008258,5,송정해수욕장,2023-08-18,126080
2308170016,f_f008268,16,오선채,2023-08-17,2757830
2308170005,f_f008268,6,흰여울문화마을,2023-08-17,2684712
2308170012,f_f008268,12,해리단길,2023-08-17,2783306
2308170014,f_f008268,14,광안리해수욕장,2023-08-17,126078
2308200004,f_f008276,21,구찌 신세계 센텀시티점,2023-08-20,2910087
2308190003,f_f008276,3,토요코인호텔 (부산역2점),2023-08-19,583031
2308190014,f_f008276,14,토요코인호텔 (부산역2점),2023-08-19,583031
2308190017,f_f008276,17,토요코인호텔 (부산역2점),2023-08-19,583031
2308190011,f_f008276,11,이재모피자 본점,2023-08-19,2836450
2308190009,f_f008276,9,카페페이퍼가든,2023-08-19,2862669
2308190004,f_f008276,4,거대곰탕,2023-08-19,2904908
2308190016,f_f008276,16,해운대해수욕장,2023-08-19,126081
2308200002,f_f008276,19,디저트시네마,2023-08-20,2759629
2308200003,f_f008276,20,나가하마만게츠,2023-08-20,2859101
2308200005,f_f008276,22,광안리해수욕장,2023-08-20,126078
2308240003,f_f008291,6,한옥베이커리카페,2023-08-24,2851485
2308240002,f_f008291,5,메밀촌막국수,2023-08-24,2835992
2308240002,f_f008291,5,메밀촌막국수,2023-08-24,2855552
2308240004,f_f008291,7,하이원리조트,2023-08-24,1362194
2309020006,f_f008303,4,시골카페,2023-09-02,2789478
2309020004,f_f008303,3,부흥횟집,2023-09-02,625555
2309020003,f_f008303,2,묵호항,2023-09-02,129588
2309020007,f_f008303,6,망상해변,2023-09-02,125713
2308190003,f_f008308,3,수영 돼지국밥,2023-08-19,2869572
2308200006,f_f008308,14,흰여울문화마을,2023-08-20,2684712
2308190002,f_f008308,2,KT&G 상상마당 부산,2023-08-19,2679008
2308190006,f_f008308,6,해운대해수욕장,2023-08-19,126081
2308200002,f_f008308,10,해운대해수욕장,2023-08-20,126081
2308200004,f_f008308,12,광안리해수욕장,2023-08-20,126078
2308220004,f_f008333,19,동네빵집,2023-08-22,2895209
2308210009,f_f008333,8,대원,2023-08-21,2685290
2308210006,f_f008333,5,향화정,2023-08-21,2736673
2308210012,f_f008333,11,소바카게,2023-08-21,2810867
2308220002,f_f008333,17,불국사,2023-08-22,1603100
2308210005,f_f008336,5,소노벨 비발디파크,2023-08-21,136636
2308210007,f_f008336,7,소노벨 비발디파크,2023-08-21,136636
2308220001,f_f008336,8,소노벨 비발디파크 오션월드,2023-08-22,129137
2308210002,f_f008336,2,호성순대 본점,2023-08-21,2870470
2308210006,f_f008352,16,이재모피자 본점,2023-08-21,2836450
2308210003,f_f008352,13,밀락더마켓,2023-08-21,2862152
2308210004,f_f008352,14,러브이즈기빙하트베어,2023-08-21,2782748
2308200005,f_f008352,4,조개미집,2023-08-20,1986919
2308200011,f_f008352,10,광안리해변 테마거리,2023-08-20,127925
2308200008,f_f008352,7,광안리해수욕장,2023-08-20,126078
2308210002,f_f008352,12,안목,2023-08-21,3432962
2309090002,f_f008353,7,갤러리하우스모텔,2023-09-09,628541
2309100004,f_f008353,10,갤러리하우스모텔,2023-09-10,628541
2309100007,f_f008353,13,마루,2023-09-10,2688223
2309100006,f_f008353,12,팔공산 케이블카,2023-09-10,1626349
2309100008,f_f008353,14,팔공산 케이블카,2023-09-10,1626349
2309090006,f_f008353,5,대구 동성로거리,2023-09-09,2599899
2309100005,f_f008353,11,산채식당,2023-09-10,1845322
2309100009,f_f008353,15,티아이티에프,2023-09-10,2855996
2308190002,f_f008360,2,황성공원,2023-08-19,127619
2308190003,f_f008360,3,분황사,2023-08-19,317503
2308190004,f_f008360,4,기와메밀막국수,2023-08-19,2766532
2308190006,f_f008367,6,도구해수욕장,2023-08-19,1621384
2308200001,f_f008367,8,도구해수욕장,2023-08-20,1621384
2308190003,f_f008367,3,속초관광수산시장 회센터,2023-08-19,3354272
2308200005,f_f008367,12,문암항,2023-08-20,2782552
2308200003,f_f008367,10,고성 문암리 유적,2023-08-20,2514847
2308190004,f_f008367,4,속초진짜순대,2023-08-19,2903018
2308200002,f_f008367,9,앤트리카페,2023-08-20,2816167
2308180010,f_f008373,10,경주핑크뮬리(경주핑크뮬리군락지),2023-08-18,2756689
2308180005,f_f008373,5,쿠지홀리데이,2023-08-18,2814169
2308190002,f_f008373,15,대원,2023-08-19,2685290
2308180006,f_f008373,6,힐튼 경주,2023-08-18,142892
2308180013,f_f008373,13,힐튼 경주,2023-08-18,142892
2308180008,f_f008373,8,경주 계림,2023-08-18,128116
2308180007,f_f008373,7,요석궁1779,2023-08-18,133964
2308190001,f_f008373,14,분황사,2023-08-19,317503
2308190004,f_f008373,17,카페능,2023-08-19,2903556
2309020002,f_f008381,2,MCY PARK,2023-09-02,2980208
2308270007,f_f008397,7,상주 자전거박물관,2023-08-27,130669
2308190005,f_f008400,5,오핀 베이커리,2023-08-19,2832237
2308200001,f_f008400,7,영일대해수욕장,2023-08-20,127698
2308200002,f_f008400,8,오브레멘,2023-08-20,2912899
2308200003,f_f008402,3,대전밀면,2023-08-20,2866294
2308200004,f_f008402,4,엔브릿지호텔,2023-08-20,3066567
2308200006,f_f008402,6,엔브릿지호텔,2023-08-20,3066567
2308200008,f_f008402,8,엔브릿지호텔,2023-08-20,3066567
2308200005,f_f008402,5,광안리해수욕장,2023-08-20,126078
2308200005,f_f008403,10,국립한국자생식물원,2023-08-20,127901
2308200004,f_f008403,9,감동식당,2023-08-20,2833002
2308190005,f_f008403,4,안양중앙시장,2023-08-19,132346
2308190004,f_f008403,3,양구백자박물관,2023-08-19,731454
2308200006,f_f008403,11,산양증식복원센터,2023-08-20,2714534
2308200007,f_f008403,12,한반도섬,2023-08-20,2713392
2308200008,f_f008403,13,양구선사박물관,2023-08-20,130134
2308230005,f_f008406,4,스테이 구도,2023-08-23,3438585
2308240001,f_f008406,5,홀리데이빈티지,2023-08-24,2894374
2308200004,f_f008409,4,화명생태공원,2023-08-20,2487931
2309120002,f_f008413,7,류가본가,2023-09-12,2771804
2309110004,f_f008413,4,원주 도래미시장,2023-09-11,132768
2309110002,f_f008413,2,스톤크릭,2023-09-11,2854738
2309110005,f_f008413,5,치악산자연휴양림,2023-09-11,128068
2309120001,f_f008413,6,소금산그랜드밸리,2023-09-12,2800692
2309120003,f_f008413,8,뮤지엄산,2023-09-12,2633832
2308200002,f_f008429,7,더레스토랑,2023-08-20,2685297
2308190002,f_f008429,5,오즈모텔,2023-08-19,496377
2308190005,f_f008429,4,대구스타디움,2023-08-19,131714
2309020007,f_f008430,7,후포어시장회센터,2023-09-02,2737986
2309030005,f_f008430,13,도곡시장,2023-09-03,2782194
2309020005,f_f008430,5,등기산스카이워크,2023-09-02,2661441
2309020006,f_f008430,6,후포리 벽화마을,2023-09-02,2736397
2309020008,f_f008430,8,죽변수산물시장,2023-09-02,2737989
2308260005,f_f008436,5,동산포해변,2023-08-26,125685
2308260003,f_f008436,3,하조대해수욕장,2023-08-26,125701
2308260004,f_f008436,4,플리즈웨잇,2023-08-26,3041862
2308260004,f_f008438,3,통영중앙전통시장,2023-08-26,584712
2308260002,f_f008438,2,장수암,2023-08-26,3386455
2308260005,f_f008438,4,동피랑쭈굴,2023-08-26,2756592
2308190003,f_f008442,3,구조라수변공원,2023-08-19,2756599
2308190005,f_f008442,5,스타호텔,2023-08-19,138984
2308190002,f_f008442,2,죽성성당(드림세트장),2023-08-19,2663155
2308200002,f_f008442,7,일광해수욕장,2023-08-20,126098
2308200003,f_f008443,3,안동포마을,2023-08-20,126680
2308210003,f_f008443,12,도산서당,2023-08-21,1624554
2308200004,f_f008443,5,롱디커피,2023-08-20,2834369
2308200006,f_f008443,4,가산서원,2023-08-20,1957336
2308200005,f_f008443,6,꿈의궁전모텔,2023-08-20,626319
2308200010,f_f008443,9,꿈의궁전모텔,2023-08-20,626319
2308210001,f_f008443,10,성식당,2023-08-21,2891411
2308200007,f_f008443,7,안동신세계찜닭,2023-08-20,3432965
2308200008,f_f008443,8,월영교,2023-08-20,988449
2308210004,f_f008443,13,낙강물길공원,2023-08-21,2661435
2308230005,f_f008445,4,호텔아마레,2023-08-23,1832440
2308240004,f_f008445,7,속초관광수산시장 회센터,2023-08-24,3354272
2308230002,f_f008445,2,소노벨 비발디파크 오션월드,2023-08-23,129137
2308240003,f_f008445,6,설악산책,2023-08-24,3041402
2308240002,f_f008445,5,카페 긷,2023-08-24,2913408
2308200005,f_f008450,4,썬한식,2023-08-20,2685627
2308200008,f_f008450,7,정동진해변,2023-08-20,128757
2308200012,f_f008450,11,모래시계공원,2023-08-20,128721
2308210001,f_f008450,13,하슬라아트월드,2023-08-21,127951
2308210001,f_f008450,13,하슬라아트월드,2023-08-21,1048785
2308210002,f_f008450,14,스테이인터뷰,2023-08-21,2774678
2308210007,f_f008453,5,남해전통시장,2023-08-21,2755359
2308210006,f_f008453,4,클럽디 오아시스,2023-08-21,2994680
2308220001,f_f008453,7,신세계백화점 센텀시티점,2023-08-22,767084
2308220002,f_f008453,8,삼정타워,2023-08-22,3014436
2309020004,f_f008473,4,한담해변,2023-09-02,2723542
2309020007,f_f008473,8,이마트 동해,2023-09-02,2930437
2309030001,f_f008473,10,추암 촛대바위,2023-09-03,129000
2309020006,f_f008473,7,묵호항수변공원,2023-09-02,2774728
2309030002,f_f008473,11,마당,2023-09-03,809302
2309030002,f_f008473,11,마당,2023-09-03,2867629
2309030003,f_f008473,12,무릉별유천지,2023-09-03,2820546
2309030005,f_f008473,14,황정숙막국수,2023-09-03,2670851
2309030005,f_f008489,14,안반데기 마을,2023-09-03,2714439
2309030006,f_f008489,15,종가집 설렁탕,2023-09-03,819814
2309020006,f_f008489,5,추암 촛대바위,2023-09-02,129000
2309020007,f_f008489,6,도째비골 해랑전망대,2023-09-02,2776829
2309020008,f_f008489,7,도째비골스카이밸리,2023-09-02,2711035
2309030001,f_f008489,10,모래시계공원,2023-09-03,128721
2308260010,f_f008506,10,해성막창집본점,2023-08-26,2778403
2308260005,f_f008506,5,신발원,2023-08-26,2832671
2308260008,f_f008506,8,광안리해수욕장,2023-08-26,126078
2308260011,f_f008506,11,광안리해수욕장,2023-08-26,126078
2308270002,f_f008506,15,칠암사계,2023-08-27,2822840
2308270004,f_f008506,17,롯데백화점 광복점,2023-08-27,2917194
2308190004,f_f008518,3,영월 서부아침시장,2023-08-19,132777
2308200002,f_f008518,5,난고 김삿갓 문학관,2023-08-20,130475
2308190002,f_f008518,4,김삿갓 계곡 캠핑장,2023-08-19,2757126
2308200004,f_f008518,7,롯데프리미엄아울렛 타임빌라스,2023-08-20,2785495
2308200004,f_f008543,3,홈플러스 남대구,2023-08-20,3305370
2308200005,f_f008543,5,칠성종합시장,2023-08-20,3351927
2308200006,f_f008543,6,참우돈가,2023-08-20,2759823
2308200002,f_f008543,4,대구 신천물놀이장,2023-08-20,2993587
2308200003,f_f008544,2,스카이코지하우스,2023-08-20,3103187
2308200004,f_f008544,3,산리오 러버스 클럽,2023-08-20,2946240
2308200006,f_f008544,5,해운대해수욕장,2023-08-20,126081
2308190006,f_f008547,6,허균·허난설헌 기념공원,2023-08-19,2773086
2308190003,f_f008547,4,격포해수욕장,2023-08-19,126288
2308190008,f_f008547,8,강문떡갈비,2023-08-19,2905205
2308220004,f_f008549,4,김해농수산물종합유통센터,2023-08-22,2796874
2308220003,f_f008549,3,롯데프리미엄아울렛 김해점,2023-08-22,690680
2308220005,f_f008551,4,오륙돈,2023-08-22,2932676
2308220006,f_f008551,5,국립경주박물관,2023-08-22,129778
2308200003,f_f008553,3,김해 롯데워터파크,2023-08-20,1921423
2308190004,f_f008554,3,오리마을,2023-08-19,2838490
2308190004,f_f008554,3,오리마을,2023-08-19,2875962
2308200003,f_f008560,3,해동사,2023-08-20,2774088
2308200006,f_f008560,6,일미아구찜,2023-08-20,2776275
2308200002,f_f008560,2,롯데프리미엄아울렛 동부산점,2023-08-20,1993017
2308200004,f_f008560,4,롯데프리미엄아울렛 동부산점,2023-08-20,1993017
2308200005,f_f008560,5,롯데프리미엄아울렛 동부산점,2023-08-20,1993017
2308270003,f_f008561,3,영월 서부아침시장,2023-08-27,132777
2308270002,f_f008561,2,펫힐링 달빛동물원,2023-08-27,2654759
2308270003,f_f008563,2,백아산자연휴양림,2023-08-27,127478
2308200002,f_f008564,2,구룡사,2023-08-20,125761
2308200002,f_f008564,2,구룡사,2023-08-20,2773272
2308200005,f_f008564,5,원주한지테마파크,2023-08-20,2470366
2308280003,f_f008570,3,태양칼국수,2023-08-28,2788414
2308280002,f_f008570,2,고신대학교복음병원 의학도서관,2023-08-28,130354
2308280004,f_f008570,4,다대포해수욕장,2023-08-28,126079
2308190002,f_f008571,2,더 스탠드,2023-08-19,3072044
2308260002,f_f008572,2,청도 남산계곡,2023-08-26,126556
2308260005,f_f008572,5,청도신화랑풍류마을,2023-08-26,2663350
2308240005,f_f008575,5,동피랑마을,2023-08-24,753306
2308240004,f_f008575,4,통영중앙전통시장,2023-08-24,584712
2308240002,f_f008575,2,통영 삼도수군통제영,2023-08-24,231923
2308240003,f_f008575,3,니지텐,2023-08-24,2929644
2308190003,f_f008577,3,만흥공원,2023-08-19,2790504
2308230004,f_f008579,4,성주별고을체육공원,2023-08-23,3030522
2308230002,f_f008579,2,성주 성산동 고분군 전시관,2023-08-23,3444817
2308230005,f_f008579,5,새불고기식당,2023-08-23,2831800
2308220004,f_f008581,4,마고플레인 대구대삼거리점,2023-08-22,2831722
2308200002,f_f008584,2,강릉시 오죽헌/시립박물관,2023-08-20,129784
2308200003,f_f008584,3,오월의초당,2023-08-20,2670977
2308200005,f_f008584,5,천진해변,2023-08-20,125686
2308200007,f_f008584,7,강릉 중앙시장,2023-08-20,132771
2308200004,f_f008584,4,곳,2023-08-20,2837775
2308270006,f_f008585,6,경리단길,2023-08-27,2930839
2308270002,f_f008585,2,불국사,2023-08-27,1603100
2308270003,f_f008585,3,보문호반오리,2023-08-27,2840127
2308270004,f_f008585,4,보문호,2023-08-27,126134
2308190004,f_f008590,4,주정민수제돈까스,2023-08-19,2681641
2308260002,f_f008592,2,한반도지형전망공원,2023-08-26,2721941
2308260004,f_f008592,4,강원토속식당,2023-08-26,627268
2308260003,f_f008592,3,한반도 뗏목마을,2023-08-26,770251
2308270008,f_f008594,8,부평시장,2023-08-27,2768142
2308270005,f_f008594,5,흰여울문화마을,2023-08-27,2684712
2308270007,f_f008594,7,용두산공원,2023-08-27,126121
2308260007,f_f008600,7,농협하나로마트 부전,2023-08-26,2931511
2308260005,f_f008600,5,울진 국립해양과학관,2023-08-26,2676283
2308260003,f_f008600,3,울진안전체험관,2023-08-26,3031105
2308220005,f_f008601,4,어가초밥,2023-08-22,133796
2308220004,f_f008601,3,명지동근린공원,2023-08-22,2789340
2308190005,f_f008602,4,성원닭갈비,2023-08-19,2774725
2308190004,f_f008602,3,춘천꿈자람어린이공원,2023-08-19,2774564
2308190004,f_f008602,3,춘천꿈자람어린이공원,2023-08-19,3353336
2308190003,f_f008602,2,춘천 삼악산 호수케이블카,2023-08-19,2814588
2308220004,f_f008603,4,안양중앙시장,2023-08-22,132346
2308220005,f_f008603,5,옥정,2023-08-22,2653293
2308260005,f_f008604,4,성북역사문화공원,2023-08-26,3043953
2308260003,f_f008604,2,경산시립박물관,2023-08-26,1421739
2308270007,f_f008605,7,허균·허난설헌 기념공원,2023-08-27,2773086
2308270010,f_f008605,9,격포해수욕장,2023-08-27,126288
2308270006,f_f008605,6,토담순두부,2023-08-27,2775555
2308270009,f_f008605,8,강문해변,2023-08-27,585522
2308270011,f_f008605,10,제주해인물회,2023-08-27,2775552
2308270013,f_f008605,12,안목해변,2023-08-27,127722
2308260005,f_f008607,4,가야진사,2023-08-26,1236556
2308260006,f_f008607,5,가마등,2023-08-26,2893649
2308210002,f_f008610,2,김해 롯데워터파크,2023-08-21,1921423
2308180004,f_f008611,4,영일대해수욕장,2023-08-18,127698
2308210008,f_f008612,7,미고펜션,2023-08-21,2699602
2308210004,f_f008612,4,흑송,2023-08-21,2859132
2308210005,f_f008612,5,롯데프리미엄아울렛 동부산점,2023-08-21,1993017
2308220002,f_f008612,8,송정해수욕장,2023-08-22,126080
2308270007,f_f008618,11,격포해수욕장,2023-08-27,126288
2308260004,f_f008618,4,라비치펜션,2023-08-26,1638588
2308270003,f_f008618,7,경포호수광장,2023-08-27,3454461
2308270006,f_f008618,10,강릉커피빵 본점,2023-08-27,2891837
2308270010,f_f008618,14,감자바우,2023-08-27,2892186
2308280002,f_f008623,14,신창국밥 본점,2023-08-28,2838382
2308270012,f_f008623,11,남해전통시장,2023-08-27,2755359
2308270004,f_f008623,4,신발원,2023-08-27,2832671
2308270010,f_f008623,9,해운대해수욕장,2023-08-27,126081
2308200003,f_f008625,4,블루오션뷰,2023-08-20,2570731
2308200006,f_f008625,6,블루오션뷰,2023-08-20,2570731
2308210003,f_f008625,9,경리단길,2023-08-21,2930839
2308200004,f_f008625,3,송대말 등대,2023-08-20,129166
2308210001,f_f008625,7,송대말 등대,2023-08-21,129166
2308200004,f_f008629,4,경리단길,2023-08-20,2930839
2308210003,f_f008629,14,경리단길,2023-08-21,2930839
2308200005,f_f008629,5,대원,2023-08-20,2685290
2308200010,f_f008629,10,경주 중앙시장,2023-08-20,990539
2308200006,f_f008629,6,가봉반과,2023-08-20,2838704
2308200009,f_f008629,9,월정교,2023-08-20,2603509
2308210001,f_f008629,12,국립경주박물관,2023-08-21,129778
2308210002,f_f008629,13,청온채,2023-08-21,2902918
2308210004,f_f008630,13,표충사계곡,2023-08-21,2782605
2308200005,f_f008630,5,굴림,2023-08-20,2901437
2308200003,f_f008630,3,호텔 아리아나,2023-08-20,228912
2308200009,f_f008630,9,호텔 아리아나,2023-08-20,228912
2308210001,f_f008630,10,밀양돼지국밥,2023-08-21,2514710
2308210001,f_f008630,10,밀양돼지국밥,2023-08-21,2914660
2308220002,f_f008635,3,소노벨 비발디파크,2023-08-22,136636
2308220003,f_f008635,2,소노벨 비발디파크 오션월드,2023-08-22,129137
2308230002,f_f008635,4,롯데월드타워&롯데월드몰,2023-08-23,2003909
2308210004,f_f008652,5,장미칼국수,2023-08-21,2811482
2308210010,f_f008652,10,카페동네,2023-08-21,1945496
2308210013,f_f008652,13,금릉경포대,2023-08-21,128274
2308220003,f_f008652,19,송평해변,2023-08-22,588119
2308220007,f_f008652,22,강릉 중앙시장,2023-08-22,132771
2308210006,f_f008652,6,크리스탈모텔,2023-08-21,3044641
2308210006,f_f008652,6,크리스탈모텔,2023-08-21,3049898
2308210007,f_f008652,7,주문진해변,2023-08-21,125699
2308210011,f_f008652,11,초당순두부마을,2023-08-21,264370
2308210012,f_f008652,12,강문해변,2023-08-21,585522
2308210014,f_f008652,14,경포호수광장,2023-08-21,3454461
2308210015,f_f008652,15,크리스탈모텔,2023-08-21,3044641
2308210015,f_f008652,15,크리스탈모텔,2023-08-21,3049898
2308220001,f_f008652,16,안목해변,2023-08-22,127722
2308220002,f_f008652,17,크리스탈모텔,2023-08-22,3044641
2308220002,f_f008652,17,크리스탈모텔,2023-08-22,3049898
2308220005,f_f008652,21,안목해변,2023-08-22,127722
2309010008,f_f008699,7,송평해변,2023-09-01,588119
2309010003,f_f008699,3,감자골옹심이,2023-09-01,2876420
2309010004,f_f008699,4,강릉 중앙시장,2023-09-01,132771
2309010005,f_f008699,5,강문해변,2023-09-01,585522
2309010010,f_f008699,8,346커피스토리,2023-09-01,2775583
2309010011,f_f008699,9,강문해변,2023-09-01,585522
2308240006,f_f008725,5,영일대해수욕장,2023-08-24,127698
2308300005,f_f008730,4,농협하나로마트 부전,2023-08-30,2931511
2308310006,f_f008730,10,경리단길,2023-08-31,2930839
2308310002,f_f008730,6,소옥,2023-08-31,2736670
2308310005,f_f008730,8,리틀포레스트,2023-08-31,2857821
2308310005,f_f008730,8,리틀포레스트,2023-08-31,2899709
2308310005,f_f008730,8,리틀포레스트,2023-08-31,2900388
2308290005,f_f008741,5,도곡시장,2023-08-29,2782194
2308300002,f_f008741,7,호미곶펜션,2023-08-30,705743
2308300004,f_f008741,9,경리단길,2023-08-30,2930839
2308290004,f_f008741,4,홈플러스 송도,2023-08-29,2917817
2309020003,f_f008750,8,십이선녀탕(탕수동계곡),2023-09-02,125661
2309010005,f_f008750,4,합강정,2023-09-01,1932458
2309010011,f_f008750,5,플로팅웨일 설악도적폭포스테이,2023-09-01,3048463
2308200006,f_f008752,7,소노벨 비발디파크,2023-08-20,136636
