user_id,gender,age
f001445,1,40
f001448,0,30
f001461,0,30
f001462,1,50
f001463,1,30
f001464,1,30
f001468,1,40
f001469,1,20
f001473,1,30
f001474,1,30
f001476,1,20
f001477,1,30
f001478,1,20
f001479,0,20
f001480,1,30
f001481,0,50
f001483,0,60
f001484,1,50
f001485,0,60
f001486,1,40
f001489,1,30
f001490,1,40
f001491,0,30
f001492,0,40
f001497,1,50
f001501,0,40
f001503,0,50
f001504,0,20
f001505,0,50
f001509,0,20
f001512,0,50
f001513,0,30
f001518,1,40
f001520,0,20
f001523,1,40
f001525,1,40
f001532,0,60
f001533,1,20
f001534,1,20
f001537,1,20
f001538,1,40
f001540,0,60
f001543,1,30
f001545,1,40
f001546,1,20
f001547,1,40
f001549,0,50
f001553,0,30
f001557,1,40
f001559,1,30
f001560,0,40
f001562,1,40
f001563,0,50
f001564,1,30
f001565,0,20
f001566,0,40
f001567,0,60
f001569,1,40
f001570,1,40
f001571,0,30
f001574,0,40
f001575,1,20
f001577,0,40
f001582,0,50
f001586,0,40
f001588,0,40
f001590,0,40
f001595,0,50
f001596,1,30
f001597,1,40
f001598,0,30
f001599,1,40
f001600,1,40
f001601,1,30
f001604,0,40
f001606,1,20
f001609,0,40
f001615,0,40
f001616,1,30
f001620,1,50
f001621,0,30
f001622,0,50
f001623,1,20
f001624,1,30
f001626,1,20
f001627,1,40
f001632,0,30
f001633,0,50
f001636,0,30
f001638,1,50
f001641,1,30
f001644,1,20
f001645,0,30
f001646,1,50
f001650,0,40
f001652,1,20
f001653,0,40
f001655,0,40
f001660,0,30
f001661,1,40
f001662,1,20
f001666,0,30
f001667,1,20
f001668,0,60
f001670,1,40
f001671,0,40
f001672,0,20
f001676,1,50
f001677,1,30
f001684,1,30
f001685,1,40
f001686,0,20
f001687,0,40
f001689,1,40
f001692,1,50
f001694,1,30
f001696,1,60
f001700,1,30
f001701,1,30
f001704,1,40
f001705,1,40
f001708,1,40
f001711,0,30
f001713,0,40
f001718,0,30
f001719,1,50
f001721,0,20
f001722,0,30
f001725,1,30
f001731,0,30
f001732,1,20
f001734,1,30
f001735,1,40
f001736,1,30
f001738,1,30
f001739,0,30
f001742,0,40
f001746,1,20
f001748,1,20
f001750,1,20
f001754,0,50
f001759,0,40
f001763,1,40
f001764,1,40
f001766,0,50
f001767,0,60
f001768,0,50
f001769,1,30
f001771,0,40
f001782,0,20
f001783,1,40
f001785,1,40
f001788,1,30
f001794,1,40
f001797,1,30
f001798,1,30
f001808,1,30
f001817,1,40
f001821,0,30
f001823,0,40
f001827,0,50
f001831,0,40
f001832,1,40
f001833,0,50
f001834,0,20
f001836,1,30
f001837,0,30
f001839,1,30
f001840,1,50
f001844,1,20
f001846,0,20
f001850,1,50
f001854,1,30
f001856,0,60
f001863,1,30
f001865,1,50
f001871,0,50
f001873,0,40
f001876,0,50
f001878,1,40
f001879,1,50
f001880,1,30
f001881,1,30
f001884,1,40
f001888,0,40
f001890,1,40
f001892,0,20
f001893,1,30
f001895,1,40
f001898,1,40
f001900,1,20
f001903,1,40
f001904,1,50
f001905,1,50
f001907,1,40
f001909,1,50
f001911,0,20
f001915,0,50
f001917,1,30
f001920,0,20
f001921,0,30
f001926,0,30
f001928,1,40
f001929,1,40
f001931,0,50
f001932,1,50
f001933,1,60
f001943,1,40
f001949,0,40
f001951,1,20
f001953,0,50
f001955,0,30
f001956,0,50
f001959,1,40
f001960,1,30
f001963,1,20
f001964,0,50
f001969,1,40
f001972,0,30
f001973,0,20
f001974,0,30
f001982,1,20
f001984,1,40
f001985,0,50
f001987,0,30
f001988,1,30
f001989,1,40
f001990,0,30
f001999,0,40
f002000,0,20
f002001,1,30
f002004,0,40
f002007,1,30
f002010,1,20
f002017,0,30
f002018,1,30
f002020,1,20
f002023,1,20
f002026,1,20
f002030,1,20
f002032,1,50
f002037,0,30
f002039,0,20
f002040,1,20
f002042,1,40
f002044,0,30
f002045,0,50
f002046,0,30
f002049,0,20
f002052,1,40
f002053,0,30
f002054,0,30
f002056,0,50
f002058,0,40
f002059,0,30
f002062,1,30
f002063,0,20
f002071,1,30
f002072,1,30
f002073,1,30
f002079,0,50
f002081,0,30
f002082,1,30
f002083,0,20
f002085,1,40
f002086,0,20
f002087,1,60
f002088,1,40
f002092,1,30
f002094,1,30
f002097,1,30
f002101,1,40
f002102,1,30
f002103,0,30
f002106,1,30
f002113,1,40
f002114,0,30
f002116,0,40
f002117,1,40
f002119,0,40
f002123,0,30
f002124,1,40
f002125,0,50
f002428,1,30
f002438,1,30
f002440,1,20
f002445,0,40
f002449,1,30
f002451,1,60
f002452,0,60
f002457,0,40
f002459,1,50
f002462,1,20
f002464,1,30
f002465,1,20
f002466,1,30
f002468,0,30
f002473,1,40
f002475,0,50
f002480,1,30
f002485,0,60
f002492,0,50
f002494,0,30
f002495,0,30
f002498,1,20
f002500,0,30
f002501,1,50
f002502,0,40
f002503,1,50
f002505,1,20
f002506,0,50
f002507,1,20
f002508,0,30
f002510,1,20
f002511,1,30
f002512,0,60
f002513,1,30
f002514,1,30
f002516,1,50
f002518,1,40
f002523,0,40
f002527,0,60
f002530,1,30
f002531,0,50
f002532,0,40
f002538,0,50
f002539,0,50
f002541,0,60
f002542,1,20
f002544,1,20
f002545,0,50
f002549,0,40
f002551,1,20
f002554,0,20
f002556,1,20
f002557,0,20
f002562,0,50
f002565,1,40
f002566,0,40
f002568,0,30
f002575,0,40
f002579,1,40
f002581,0,30
f002582,0,20
f002583,0,30
f002584,1,40
f002586,0,20
f002589,1,60
f002593,0,40
f002595,0,30
f002596,1,30
f002597,0,50
f002602,1,30
f002604,1,20
f002609,0,40
f002610,1,20
f002612,1,20
f002614,1,20
f002619,1,30
f002620,1,60
f002621,0,40
f002624,0,50
f002630,0,40
f002632,0,30
f002633,0,20
f002634,0,30
f002637,1,30
f002638,1,20
f002641,0,40
f002644,0,50
f002647,0,20
f002648,0,30
f002652,0,40
f002653,0,30
f002655,1,60
f002656,1,40
f002659,0,30
f002660,0,60
f002662,1,40
f002663,1,20
f002665,0,30
f002669,0,20
f002670,1,50
f002674,1,30
f002676,1,30
f002677,1,20
f002679,1,40
f002683,0,20
f002688,1,20
f002691,1,30
f002693,0,20
f002695,1,20
f002697,1,20
f002699,0,20
f002701,0,20
f002704,0,30
f002706,0,20
f002708,1,60
f002711,0,20
f002715,0,50
f002717,1,40
f002720,1,20
f002721,1,50
f002728,1,30
f002729,1,30
f002739,1,40
f002741,0,30
f002742,1,50
f002743,1,50
f002744,1,20
f002756,0,60
f002764,1,20
f002773,0,30
f002780,0,50
f002783,1,20
f002785,0,30
f002788,0,20
f002790,1,30
f002793,1,20
f002812,0,40
f002817,1,50
f002818,1,30
f002819,0,50
f002821,1,20
f002827,1,40
f002829,0,30
f002833,0,20
f002837,0,40
f002840,1,40
f002843,1,30
f002846,1,20
f002850,0,30
f002852,0,50
f002855,1,40
f002858,1,30
f002861,1,40
f002863,1,30
f002865,0,30
f002867,0,40
f002869,1,30
f002872,1,50
f002875,1,40
f002882,1,20
f002884,0,40
f002885,1,40
f002887,0,30
f002888,0,40
f002893,1,20
f002899,0,20
f002909,0,30
f002910,1,30
f002914,1,20
f002915,0,40
f002920,1,30
f002921,0,60
f002925,1,20
f002932,1,50
f002933,1,30
f002934,0,40
f002941,1,30
f002946,1,20
f002947,0,30
f002955,0,30
f002974,1,30
f002976,0,40
f002980,0,50
f003014,0,30
f003086,1,30
f003097,1,30
f003164,1,20
f003168,1,40
f003169,1,30
f003191,0,50
f003204,0,30
f003205,0,30
f003206,1,60
f003213,1,20
f003214,1,40
f003217,1,40
f003219,1,40
f003220,1,40
f003234,0,60
f003235,1,60
f003237,0,40
f003243,1,50
f003246,1,50
f003247,1,30
f003249,0,40
f003252,1,40
f003253,1,60
f003254,1,40
f003257,1,20
f003258,0,30
f003259,1,20
f003263,1,30
f003265,1,40
f003268,1,40
f003269,1,40
f003310,1,50
f003311,1,40
f003313,1,50
f003328,1,20
f003330,1,30
f003333,0,30
f003341,0,30
f003346,1,20
f003349,1,30
f003354,1,30
f003358,1,40
f003363,0,30
f003373,1,30
f003378,0,20
f003385,0,20
f003388,0,30
f003389,1,40
f003391,1,30
f003392,1,50
f003394,1,40
f003397,1,30
f003400,0,40
f003404,1,30
f003410,1,40
f003412,0,50
f003416,1,20
f003418,1,20
f003422,1,20
f003425,0,40
f003429,1,40
f003430,1,40
f003438,1,30
f003442,0,20
f003443,1,20
f003444,1,20
f003447,1,30
f003448,0,40
f003453,1,30
f003454,1,50
f003456,1,20
f003458,0,30
f003459,1,60
f003460,1,20
f003464,1,60
f003467,1,20
f003471,0,20
f003474,1,20
f003481,1,50
f003482,1,20
f003486,0,40
f003487,0,40
f003488,1,20
f003494,0,20
f003495,1,40
f003501,1,40
f003506,1,30
f003510,1,40
f003512,1,20
f003520,0,40
f003523,0,30
f003527,1,30
f003529,0,20
f003530,0,30
f003536,1,20
f003537,1,20
f003547,0,20
f003551,1,20
f003552,1,40
f003553,1,30
f003557,1,40
f003559,0,30
f003562,1,20
f003563,1,20
f003569,0,40
f003576,1,20
f003581,1,40
f003585,0,40
f003590,1,30
f003594,0,40
f003598,0,50
f003599,0,40
f003603,0,30
f003607,1,40
f003609,0,30
f003611,0,40
f003617,0,30
f003622,1,20
f003623,0,20
f003624,1,30
f003625,1,20
f003626,0,40
f003628,1,30
f003630,1,40
f003636,1,20
f003639,0,30
f003640,0,30
f003643,0,30
f003647,0,20
f003650,1,30
f003651,0,40
f003653,1,30
f003660,1,20
f003663,1,20
f003665,0,40
f003666,1,20
f003667,1,30
f003672,1,20
f003679,0,40
f003694,1,40
f003695,0,30
f003704,1,40
f003705,1,40
f003706,0,30
f003715,1,20
f003719,1,60
f003720,1,30
f003729,0,20
f003730,0,50
f003731,1,30
f003732,1,20
f003735,1,30
f003739,0,20
f003742,0,30
f003744,0,30
f003749,0,40
f003750,0,30
f003761,1,30
f003763,1,50
f003765,1,20
f003768,1,30
f003775,0,30
f003788,0,60
f003789,1,20
f003791,1,30
f003796,0,20
f003798,1,30
f003799,1,20
f003804,1,60
f003806,0,30
f003808,0,20
f003811,0,30
f003815,0,30
f003820,0,40
f003827,1,20
f003829,0,30
f003836,1,40
f003837,1,30
f003838,0,30
f003844,0,20
f003848,1,30
f003849,0,50
f003854,1,30
f003857,0,30
f003858,1,20
f003863,0,40
f003868,1,40
f003872,1,60
f003880,0,50
f003885,1,50
f003899,1,30
f003904,0,60
f003906,0,30
f003913,0,40
f003916,0,30
f003918,0,40
f003926,1,20
f003928,1,40
f003931,1,20
f003942,0,40
f003949,0,60
f003958,1,20
f003965,1,20
f003966,1,20
f004009,1,30
f004010,1,40
f004020,1,30
f004029,1,40
f004030,0,30
f004044,1,20
f004045,0,40
f004047,0,50
f004048,0,50
f004050,1,40
f004051,0,40
f004052,1,20
f004069,1,40
f004070,1,40
f004085,1,50
f004089,1,30
f004092,0,60
f004106,1,30
f004107,1,20
f004110,1,20
f004116,1,20
f004118,0,40
f004122,1,40
f004123,1,20
f004134,0,50
f004140,1,20
f004148,0,30
f004159,1,30
f004166,1,30
f004171,0,60
f004172,0,40
f004173,1,20
f004176,1,20
f004178,0,60
f004187,1,40
f004191,1,20
f004192,1,30
f004193,1,60
f004199,1,20
f004200,0,40
f004209,0,20
f004213,1,60
f004216,0,20
f004222,1,30
f004244,0,40
f004249,0,30
f004252,0,40
f004253,1,40
f004255,0,60
f004258,0,40
f004272,0,30
f004276,1,20
f004277,1,40
f004291,0,60
f004300,1,40
f004308,1,20
f004311,1,40
f004312,1,20
f004375,0,20
f004376,0,40
f004380,0,50
f004381,0,40
f004382,1,30
f004383,1,40
f004385,1,30
f004389,1,30
f004391,0,50
f004393,1,30
f004395,0,20
f004396,1,30
f004415,0,20
f004420,1,20
f004423,1,40
f004425,1,30
f004428,0,20
f004440,1,20
f004441,0,20
f004448,0,50
f004449,1,60
f004454,1,30
f004460,1,30
f004461,1,20
f004462,0,40
f004464,1,40
f004465,0,30
f004466,0,20
f004471,0,20
f004484,0,40
f004486,1,30
f004488,1,20
f004489,1,30
f004498,1,30
f004503,0,20
f004506,0,50
f004510,0,30
f004513,0,30
f004515,1,50
f004516,0,30
f004518,1,20
f004519,1,30
f004522,0,60
f004523,0,30
f004524,1,20
f004526,1,40
f004533,0,30
f004534,1,40
f004535,1,40
f004543,0,50
f004556,0,30
f004557,1,40
f004558,1,20
f004561,1,20
f004562,0,30
f004563,1,30
f004569,0,40
f004572,0,30
f004577,0,50
f004578,1,20
f004582,0,20
f004585,1,20
f004588,1,60
f004590,1,20
f004608,1,20
f004621,0,20
f004628,1,60
f004633,1,20
f004642,0,30
f004645,0,50
f004648,0,40
f004649,0,20
f004650,1,60
f004658,0,50
f004659,1,20
f004660,0,30
f004661,1,50
f004668,1,20
f004670,1,30
f004691,1,20
f004694,1,20
f004696,1,40
f004698,1,20
f004700,1,20
f004702,0,20
f004706,1,20
f004709,1,30
f004710,1,40
f004712,1,50
f004715,1,30
f004718,1,40
f004728,1,50
f004729,1,20
f004732,0,20
f004736,1,20
f004742,1,20
f004744,1,30
f004747,1,30
f004754,1,20
f004759,0,40
f004766,1,20
f004767,0,40
f004770,1,50
f004778,1,20
f004782,0,30
f004790,1,20
f004793,1,20
f004797,0,60
f004800,1,20
f004801,0,40
f004804,0,30
f004805,0,30
f004809,1,60
f004813,0,20
f004815,0,40
f004817,0,20
f004821,0,60
f004826,0,20
f004829,1,20
f004831,1,20
f004836,1,20
f004840,0,20
f004853,1,20
f004859,1,30
f004863,1,20
f004875,1,50
f004876,1,20
f004878,0,60
f004879,1,30
f004888,0,20
f004890,1,40
f004892,1,20
f004894,0,20
f004895,0,30
f004903,0,60
f004911,1,20
f004919,0,30
f004925,1,40
f004926,1,50
f004927,1,30
f004929,0,50
f004934,0,30
f004939,0,40
f004972,1,20
f004983,1,30
f005000,0,30
f005002,0,30
f005003,1,20
f005005,0,50
f005006,1,30
f005013,1,50
f005016,0,30
f005019,1,30
f005025,0,30
f005026,1,30
f005035,1,60
f005048,1,20
f005052,0,20
f005053,0,30
f005054,0,20
f005058,1,40
f005064,1,40
f005072,0,50
f005080,1,30
f005085,0,20
f005087,0,50
f005090,1,20
f005092,1,40
f005101,1,20
f005104,1,30
f005106,0,30
f005114,1,20
f005129,0,20
f005135,0,50
f005141,0,40
f005156,1,50
f005165,1,30
f005169,1,20
f005175,0,20
f005185,0,30
f005195,1,30
f005197,1,20
f005206,1,30
f005212,0,20
f005214,1,20
f005220,0,50
f005221,0,30
f005240,1,40
f005244,1,20
f005248,0,20
f005252,0,40
f005255,1,20
f005261,0,20
f005268,1,30
f005269,1,20
f005274,1,20
f005275,0,30
f005277,1,40
f005279,0,20
f005280,1,30
f005281,0,30
f005286,0,20
f005291,0,30
f005296,0,20
f005301,0,20
f005302,1,30
f005316,1,60
f005320,1,40
f005325,1,40
f005333,1,20
f005334,0,20
f005335,0,30
f005337,0,60
f005341,1,30
f005348,0,50
f005350,0,20
f005351,1,30
f005352,0,20
f005354,1,20
f005365,1,30
f005368,1,20
f005372,0,40
f005373,1,20
f005375,0,40
f005380,0,60
f005382,1,30
f005393,1,20
f005394,1,40
f005395,1,30
f005404,1,30
f005407,0,20
f005408,1,30
f005410,0,40
f005411,0,30
f005417,1,30
f005424,1,20
f005431,0,40
f005442,0,30
f005450,0,40
f005461,1,20
f005468,1,20
f005482,0,30
f005485,1,50
f005486,0,20
f005495,1,30
f005496,1,30
f005498,0,20
f005506,1,30
f005509,0,50
f005512,1,20
f005513,1,30
f005519,0,50
f005520,1,20
f005522,0,30
f005526,1,30
f005528,1,30
f005532,1,20
f005533,0,30
f005534,0,40
f005537,0,40
f005540,1,30
f005543,1,20
f005549,0,20
f005551,1,40
f005555,1,20
f005556,1,40
f005568,0,20
f005575,1,50
f005577,1,30
f005584,1,30
f005590,1,30
f005591,1,30
f005604,0,20
f005615,0,20
f005621,0,40
f005622,1,30
f005635,1,30
f005640,1,30
f005645,1,20
f005647,1,30
f005655,1,60
f005665,1,50
f005676,0,30
f005677,0,30
f005678,1,30
f005679,1,20
f005680,1,20
f005694,1,20
f005696,1,50
f005706,1,20
f005722,1,20
f005745,1,20
f005759,1,40
f005769,1,30
f005780,0,30
f005787,1,50
f005801,0,20
f005803,1,20
f005804,1,20
f005820,1,20
f005826,0,30
f005840,1,30
f005845,1,20
f005847,1,20
f005862,0,20
f005863,0,30
f005876,0,30
f005881,0,40
f005883,1,30
f005884,1,20
f005887,1,30
f005896,1,20
f005915,1,30
f005925,0,30
f005927,1,30
f005939,1,30
f005941,1,60
f005943,0,30
f005946,0,60
f005947,0,20
f005948,0,30
f005950,1,20
f005956,1,20
f005976,1,30
f005983,0,20
f006011,1,30
f006012,0,30
f006029,1,20
f006037,1,20
f006040,1,30
f006041,0,30
f006047,1,20
f006054,1,20
f006060,1,20
f006065,1,20
f006070,1,30
f006074,1,20
f006082,0,20
f006083,0,20
f006085,1,40
f006089,1,40
f006098,1,20
f006111,0,30
f006123,1,20
f006135,1,30
f006143,0,30
f006152,0,40
f006157,1,20
f006173,1,40
f006178,1,30
f006190,1,30
f006192,1,40
f006199,0,20
f006202,1,30
f006204,1,30
f006208,1,30
f006217,1,20
f006237,1,20
f006243,1,20
f006256,1,30
f006333,1,40
f006334,1,40
f006335,0,40
f006337,0,50
f006341,1,40
f006346,0,40
f006347,1,20
f006349,0,40
f006352,0,40
f006353,0,30
f006355,0,20
f006356,1,40
f006359,1,50
f006360,0,30
f006362,1,40
f006366,0,40
f006368,0,30
f006371,0,50
f006372,0,50
f006376,0,50
f006378,0,40
f006381,1,50
f006384,1,30
f006388,1,50
f006389,0,40
f006390,0,40
f006392,1,50
f006393,1,40
f006394,1,40
f006396,0,30
f006398,1,30
f006399,1,40
f006400,1,60
f006401,1,40
f006403,0,50
f006406,1,50
f006483,0,20
f006484,1,20
f006515,0,40
f006523,0,30
f006525,1,30
f006533,0,20
f006534,0,30
f006535,0,20
f006536,1,20
f006544,1,20
f006548,1,30
f006550,1,20
f006551,1,30
f006600,1,20
f006622,0,40
f006623,1,40
f006625,0,30
f006626,1,20
f006659,1,20
f006660,1,20
f006665,1,50
f006666,1,40
f006667,0,30
f006668,0,50
f006676,1,20
f006678,0,20
f006687,0,20
f006697,0,30
f006712,1,30
f006714,1,30
f006716,0,20
f006717,1,30
f006718,1,20
f006732,1,20
f006742,1,40
f006747,1,30
f006751,1,20
f006760,1,40
f006769,0,50
f006775,1,20
f006800,1,20
f006819,1,30
f006830,0,40
f006831,0,40
f006836,1,60
f006856,0,20
f006858,0,20
f006867,0,20
f006871,1,20
f006876,1,20
f006879,1,30
f006892,0,30
f006901,1,40
f006904,1,30
f006909,1,30
f006910,1,20
f006911,1,40
f006914,0,20
f006921,0,50
f006922,1,40
f006924,1,20
f006925,1,20
f006933,0,40
f006934,1,30
f006942,1,20
f006943,0,30
f006957,1,20
f006967,1,30
f006971,1,30
f006976,1,40
f007010,0,50
f007011,1,40
f007020,0,20
f007047,1,30
f007065,1,20
f007066,1,20
f007075,1,20
f007082,1,40
f007088,0,20
f007093,1,30
f007094,0,30
f007095,1,30
f007097,0,40
f007111,0,40
f007124,1,30
f007127,0,30
f007129,1,20
f007131,0,30
f007133,1,30
f007144,0,20
f007148,1,30
f007186,1,20
f007187,0,20
f007193,0,20
f007199,0,40
f007200,1,50
f007205,0,30
f007206,1,30
f007209,1,20
f007210,1,20
f007216,0,30
f007218,0,30
f007225,1,20
f007226,1,20
f007232,0,30
f007233,1,30
f007244,1,20
f007245,1,20
f007246,1,20
f007254,1,50
f007306,1,20
f007328,0,20
f007335,1,20
f007353,1,30
f007354,0,30
f007357,1,50
f007375,1,20
f007388,0,20
f007402,0,30
f007404,1,30
f007411,1,20
f007437,0,20
f007460,1,20
f007479,1,30
f007485,1,30
f007494,1,20
f007497,1,20
f007499,0,20
f007501,0,20
f007502,1,30
f007506,0,30
f007507,0,20
f007514,1,20
f007515,1,20
f007520,1,30
f007522,0,50
f007525,1,20
f007528,1,40
f007529,1,20
f007530,1,40
f007533,1,20
f007535,1,40
f007538,0,30
f007548,1,40
f007550,1,30
f007553,0,20
f007554,1,30
f007556,1,30
f007561,1,20
f007567,1,30
f007568,1,30
f007617,1,30
f007631,1,50
f007635,1,20
f007688,0,40
f007690,0,30
f007700,1,30
f007701,1,40
f007719,0,20
f007731,1,20
f007733,0,30
f007736,0,30
f007746,0,40
f007750,1,20
f007772,1,30
f007805,1,30
f007808,0,20
f007810,1,30
f007860,1,20
f007862,1,30
f007864,1,50
f007866,1,20
f007867,0,20
f007869,0,40
f007870,0,40
f007876,1,30
f007898,1,20
f007899,0,40
f007916,1,30
f007918,1,20
f007919,1,20
f007924,1,20
f007929,0,20
f007937,1,20
f007941,0,20
f007948,1,50
f007952,0,20
f007953,1,30
f007956,0,30
f007957,0,20
f007958,0,40
f007959,0,30
f007960,0,50
f007961,0,20
f007965,1,30
f007997,0,60
f008015,0,30
f008031,1,20
f008053,1,30
f008072,0,20
f008082,0,50
f008089,1,20
f008094,0,20
f008096,1,30
f008099,1,50
f008109,0,20
f008141,1,30
f008145,0,50
f008161,0,40
f008165,1,20
f008169,1,30
f008174,0,30
f008177,1,40
f008178,1,50
f008180,1,20
f008181,0,30
f008187,0,30
f008188,1,30
f008190,0,30
f008193,1,20
f008194,1,30
f008198,0,30
f008200,0,40
f008203,1,30
f008210,1,60
f008212,1,20
f008213,1,20
f008216,1,40
f008218,0,30
f008225,1,50
f008230,1,30
f008255,1,20
f008258,0,20
f008268,1,20
f008276,0,30
f008291,0,20
f008303,0,40
f008308,0,20
f008333,0,20
f008336,1,20
f008352,1,20
f008353,0,30
f008360,1,20
f008367,1,30
f008373,0,20
f008381,1,30
f008397,1,30
f008400,1,20
f008402,0,30
f008403,1,40
f008406,1,20
f008409,1,30
f008413,0,60
f008429,1,30
f008430,0,20
f008436,1,30
f008438,1,40
f008442,0,20
f008443,0,30
f008445,1,20
f008450,1,30
f008453,1,30
f008473,1,20
f008489,1,40
f008506,0,30
f008518,1,30
f008543,0,50
f008544,0,40
f008547,0,40
f008549,0,30
f008551,1,30
f008553,0,40
f008554,0,30
f008555,0,20
f008560,0,60
f008561,0,40
f008563,1,40
f008564,1,50
f008568,1,40
f008569,0,20
f008570,0,60
f008571,1,30
f008572,0,30
f008573,0,60
f008575,0,30
f008577,0,20
f008579,0,50
f008581,0,20
f008584,0,50
f008585,1,30
f008588,0,50
f008590,1,40
f008592,1,30
f008594,1,30
f008600,0,40
f008601,1,30
f008602,1,50
f008603,1,40
f008604,1,50
f008605,0,30
f008607,1,40
f008610,1,20
f008611,1,30
f008612,0,20
f008618,0,30
f008623,1,20
f008625,1,20
f008629,1,20
f008630,1,30
f008635,1,20
f008652,1,30
f008690,0,20
f008699,1,20
f008725,1,20
f008730,0,20
f008741,0,20
f008750,1,20
f008752,1,40
f008758,0,20
f008760,0,30
f008761,0,30
f008775,1,20
f008779,0,30
f008781,1,30
f008794,1,30
f008803,0,30
f008805,1,20
f008807,1,20
f008810,1,40
f008827,0,20
f008830,0,20
f008831,0,30
f008836,1,30
f008838,1,20
f008844,0,30
f008846,0,20
f008847,0,20
f008852,0,30
f008856,1,20
f008861,1,20
f008866,0,20
f008870,0,30
f008877,1,40
f008878,1,20
f008884,1,20
f008891,0,20
f008892,1,20
f008899,1,20
f008918,1,30
f008923,0,20
f008962,1,20
f008979,1,20
f008997,0,30
f009003,1,40
f009030,1,20
f009064,1,20
f009074,0,40
f009078,1,20
f009091,0,20
f009097,0,20
f009102,1,30
f009115,0,50
f009141,0,50
f009153,1,20
f009155,1,20
f009162,0,20
f009164,0,40
f009165,1,50
f009168,1,40
f009169,1,30
f009170,0,50
f009173,0,30
f009175,1,40
f009177,0,30
f009178,0,50
f009180,0,50
f009181,0,40
f009184,0,40
f009185,1,40
f009186,0,60
f009189,1,20
f009192,1,40
f009203,0,30
f009231,0,30
f009238,0,20
f009248,1,20
f009376,0,40
f009396,1,20
f009430,1,30
f009444,1,20
f009445,0,20
f009448,0,40
f009454,0,20
f009461,1,20
f009465,1,20
f009472,1,30
f009480,1,20
f009495,0,20
f009505,1,20
f009516,0,30
f009535,1,30
f009556,1,30
f009569,1,50
f009596,1,20
f009605,1,30
f009619,0,30
f009637,1,50
f009640,0,20
f009660,0,20
f009675,0,30
f009676,1,30
f009685,1,30
f009695,1,20
f009704,1,20
f009713,0,50
f009724,1,30
f009733,0,20
f009744,0,50
f009746,1,30
f009748,1,50
f009758,0,50
f009763,1,40
f009765,1,30
f009779,0,20
f009787,1,20
f009789,0,30
f009791,1,30
f009827,1,20
f009846,1,20
f009858,0,30
f009859,0,30
f009866,1,20
f009875,0,20
f009886,1,20
f009933,1,20
f009966,1,20
f010006,1,20
f010028,1,20
f010035,0,20
f010085,0,20
f010136,1,20
f010164,1,30
f010193,0,20
f010197,1,20
f010208,1,20
f010239,0,20
f010249,1,20
f010254,1,20
f010276,1,20
f010285,0,20
f010291,1,20
f010307,1,20
f010327,0,40
f010329,1,20
f010333,1,20
f010338,0,20
f010340,0,20
f010342,1,20
f010348,0,20
f010391,0,40
f010397,1,20
f010426,1,50
f010454,0,40
f010463,1,40
f010537,1,30
f010597,0,20
f010608,0,20
f010610,0,30
f010631,0,40
f010643,0,20
f010645,1,30
f010650,1,30
f010660,1,30
f010662,1,30
f010664,1,30
f010679,0,30
f010698,1,20
f010726,0,20
f010740,0,20
f010742,0,20
f010749,0,20
f010766,1,30
f010783,0,30
f010802,0,40
f010805,0,30
f010814,1,20
f010820,0,30
f010822,0,20
f010867,1,30
f010869,1,20
f010870,1,20
f010886,1,20
f010909,1,40
f010912,1,30
f010933,0,40
f010938,0,20
f010939,0,20
f010945,1,30
f010955,1,20
f010961,1,20
f010981,1,30
f010988,0,20
f010989,1,30
f010995,1,50
f011000,1,20
f011010,1,20
f011017,1,20
f011055,0,20
f011139,0,20
f011146,0,20
f011174,0,30
f011230,1,20
f011231,1,20
f011240,1,30
f011248,1,20
f011280,0,20
f011281,1,50
f011316,1,20
f011329,0,20
f011335,0,50
f011398,1,30
f011405,1,20
f011416,1,30
f011427,1,40
f011443,1,20
f011464,0,20
f011469,1,20
f011470,1,20
f011472,1,50
f011475,0,60
f011476,1,30
f011485,1,20
f011487,0,30
f011492,0,20
f011494,0,40
f011498,0,20
f011502,0,20
f011503,1,20
f011516,1,40
f011529,1,20
f011530,0,20
f011531,1,20
f011544,0,30
f011554,0,30
f011559,1,20
f011565,1,30
f011568,0,40
f011576,1,40
f011577,1,30
f011579,1,50
f011582,1,30
f011583,1,40
f011588,0,50
f011589,0,30
f011598,0,30
f011599,0,50
f011601,1,20
f011615,1,20
f011630,1,20
f011631,1,20
f011643,1,30
f011645,0,20
f011668,1,30
f011671,1,20
f011680,1,30
f011686,0,30
f011708,1,20
f011733,1,20
f011735,0,20
f011738,1,20
f011748,1,20
f011754,1,60
f011755,1,20
f011771,1,20
f011795,1,30
f011809,1,30
f011810,0,30
f011816,1,30
f011818,1,20
f011819,1,40
f011857,0,40
f011861,0,20
f011864,1,20
f011866,0,20
f011883,1,20
f011890,1,20
f011907,0,30
f011915,1,40
f011916,1,30
f011918,1,20
f011932,1,30
f011933,0,60
f011944,1,30
f011950,0,30
f011953,1,20
f011963,0,20
f011978,0,40
f011979,1,40
f011989,1,50
f012010,1,20
f012011,0,30
f012111,1,20
f012114,1,30
f012115,0,40
f012122,1,20
f012126,1,40
f012128,0,30
f012131,0,30
f012136,0,40
f012142,1,20
f012144,1,20
f012145,0,30
f012146,0,20
f012150,1,20
f012156,1,20
f012158,0,30
f012160,1,30
f012181,1,40
f012185,1,40
f012205,1,60
f012224,1,30
f012235,0,30
f012238,0,50
