course_id,user_id,satisfaction,travel_type,person,season,means_tp
f_f007810,f007810,5,1;6;12,1,1,2
f_f007860,f007860,4,1;2;7;12,4,1,2
f_f007862,f007862,4,1;4;7,1,1,2
f_f007864,f007864,4,1;3;6;12,2,1,2
f_f007866,f007866,4,1;2;7,5,1,1
f_f007867,f007867,4,1;7;12,6,1,2
f_f007869,f007869,4,1;2;7,0,2,2
f_f007870,f007870,5,1;2;7,1,1,2
f_f007876,f007876,5,1;2;12,4,1,2
f_f007898,f007898,3,1;7;9,1,1,2
f_f007899,f007899,4,1;3;4;10;11,1,2,2
f_f007916,f007916,4,1;2;6;12,1,1,2
f_f007918,f007918,5,1;3;12,6,1,2
f_f007919,f007919,5,1;4;12,1,1,2
f_f007924,f007924,4,1;3;4;7,4,1,1
f_f007929,f007929,4,1;6;7;12,1,1,2
f_f007937,f007937,5,1;2;3;4;12,4,1,1
f_f007941,f007941,5,1;2;6;7,1,1,2
f_f007948,f007948,4,1;3;4;6;7,4,1,2
f_f007952,f007952,4,1;2;3;7;9;11;12,1,1,2
f_f007953,f007953,4,1;3;7;9;10,1,2,2
f_f007956,f007956,4,3;6;7,4,1,2
f_f007957,f007957,5,1;3;4;7;9,1,1,1
f_f007958,f007958,4,1;3;7;12,7,2,2
f_f007959,f007959,5,1;7,7,2,2
f_f007960,f007960,3,1;4;6;7;9,7,2,2
f_f007961,f007961,5,1;3;4,1,1,1
f_f007965,f007965,5,1;3;4;6;12,1,1,1
f_f007997,f007997,4,1;2;7;9;10,7,1,2
f_f008015,f008015,4,1;7,1,1,2
f_f008031,f008031,4,1;6,6,1,2
f_f008053,f008053,4,2;4;6;9;12,1,1,1
f_f008072,f008072,4,1;2;6;7,1,1,1
f_f008082,f008082,4,2;3;4;7;12,0,1,1
f_f008089,f008089,4,1;7;9;12,1,1,2
f_f008094,f008094,5,1;3;4;9;11,1,1,1
f_f008096,f008096,5,1;2;4;7;9,4,1,1
f_f008099,f008099,4,1;2;3;7;9;11,4,1,1
f_f008109,f008109,4,1;3;4;6,4,1,1
f_f008141,f008141,4,2;7;12,1,1,2
f_f008145,f008145,5,1;3;6,0,1,2
f_f008161,f008161,4,1;9,4,1,2
f_f008165,f008165,4,1;4;7,0,1,2
f_f008169,f008169,5,1;3,2,1,2
f_f008174,f008174,5,1;3;4;9,1,2,2
f_f008177,f008177,4,1;3;4;7;11,0,1,1
f_f008178,f008178,5,1;2;7;9,2,2,1
f_f008180,f008180,2,1;2;7,1,1,2
f_f008181,f008181,5,2;7;10,4,1,1
f_f008187,f008187,4,1;4;6,1,1,1
f_f008188,f008188,5,1;7,0,1,1
f_f008190,f008190,5,1;3;4,1,1,2
f_f008193,f008193,5,1;2;4;7;10,1,1,2
f_f008194,f008194,4,1;2;7,1,1,2
f_f008198,f008198,5,1;2;4;6;12,1,1,1
f_f008200,f008200,4,2;3;7,4,1,2
f_f008203,f008203,4,1;3;4;7,0,1,1
f_f008210,f008210,4,2;3;4;6;9;12,7,1,2
f_f008212,f008212,5,1;6,1,1,2
f_f008213,f008213,4,1;2;4;7;12,4,1,1
f_f008216,f008216,5,2;3;7;12,4,1,2
f_f008218,f008218,5,1;3;7;9;12,1,1,2
f_f008225,f008225,5,1;2;7;10;12,7,1,2
f_f008230,f008230,4,1;2;6;7,5,1,2
f_f008255,f008255,5,1;2;12,1,1,2
f_f008258,f008258,4,1;3;4;7;9,5,1,1
f_f008268,f008268,4,1;9,1,1,1
f_f008276,f008276,4,1;4;6,1,1,2
f_f008291,f008291,3,1;4;7;12,1,1,2
f_f008303,f008303,4,2;7,0,2,2
f_f008308,f008308,4,1;3;7,5,1,2
f_f008333,f008333,4,1;3;4;6,5,1,1
f_f008336,f008336,5,1;2;7;9;12,1,1,2
f_f008352,f008352,5,1;2;4;11,1,1,1
f_f008353,f008353,5,1;2;7;12,1,2,2
f_f008360,f008360,4,1;2;6;7;9,1,1,1
f_f008367,f008367,4,1;2;4;7,1,1,1
f_f008373,f008373,5,1;6;7,0,1,1
f_f008381,f008381,5,1;4;12,5,2,2
f_f008397,f008397,5,1;4;6;7;9,1,1,2
f_f008400,f008400,5,1;4;7,4,1,2
f_f008402,f008402,4,1;7,1,1,1
f_f008403,f008403,5,3;6;9;10;11;12,1,1,2
f_f008406,f008406,5,1;4;7,1,1,1
f_f008409,f008409,4,1;4;7;9;12,5,1,2
f_f008413,f008413,4,2;3;7,0,2,2
f_f008429,f008429,4,1;3;4,1,1,2
f_f008430,f008430,3,1;2;3;4;6;9,1,2,2
f_f008436,f008436,3,1;2;4;9,4,1,2
f_f008438,f008438,4,1;2;7,1,1,2
f_f008442,f008442,4,1;3;4;6;7,1,1,2
f_f008443,f008443,5,1;3;6;9,0,1,1
f_f008445,f008445,5,1;2;7;9;12,1,1,2
f_f008450,f008450,4,1;2;7;9,1,1,1
f_f008453,f008453,4,4;7;12,1,1,1
f_f008473,f008473,5,1;2;6;9,1,2,1
f_f008489,f008489,4,1;6;9;12,0,2,2
f_f008506,f008506,4,1;7;9;11,4,1,1
f_f008518,f008518,5,1;2;6;7,4,1,2
f_f008543,f008543,4,1;2;4;11,7,1,0
f_f008544,f008544,4,1;4;12,7,1,0
f_f008547,f008547,5,1;6;10;12,7,1,0
f_f008549,f008549,5,1;3;4,0,1,0
f_f008551,f008551,4,1;4;6,5,1,0
f_f008553,f008553,4,2;6;7;12,4,1,0
f_f008554,f008554,5,1;4;7;9,5,1,0
f_f008555,f008555,3,3;11;12,1,1,0
f_f008560,f008560,4,1;3;4;6,0,1,0
f_f008561,f008561,2,1;4;10;12,7,1,0
f_f008563,f008563,5,2;3;9;10;12,0,1,0
f_f008564,f008564,4,1;2;3;12,7,1,0
f_f008568,f008568,3,1;3;9;10,7,1,0
f_f008569,f008569,3,1;3;4,5,1,0
f_f008570,f008570,4,1;9;10,7,1,0
f_f008571,f008571,3,1;4;9,5,1,0
f_f008572,f008572,4,1;2;9,7,1,0
f_f008573,f008573,3,3;4;6;12,5,1,0
f_f008575,f008575,5,2;3;6;9,0,1,0
f_f008577,f008577,5,1;2;4;12,5,1,0
f_f008579,f008579,5,1;2;6,7,1,0
f_f008581,f008581,5,1;9,1,1,0
f_f008584,f008584,4,1;2;6;7;10,7,1,0
f_f008585,f008585,4,1;3;6;7,4,1,0
f_f008588,f008588,3,1;2;7;12,7,1,0
f_f008590,f008590,4,1;2;6;12,4,1,0
f_f008592,f008592,3,1;7;10,7,1,0
f_f008594,f008594,3,1;6;12,1,1,0
f_f008600,f008600,4,1;2;3;10,7,1,0
f_f008601,f008601,4,1;2;3;10;12,0,1,0
f_f008602,f008602,5,2;3;9;12,2,1,0
f_f008603,f008603,4,3;4;9,0,1,0
f_f008604,f008604,5,1;3;10;12,7,1,0
f_f008605,f008605,4,1;4;7;9,5,1,0
f_f008607,f008607,4,1;6,7,1,0
f_f008610,f008610,5,1;2;7;12,1,1,0
f_f008611,f008611,5,1;10;12,1,1,0
f_f008612,f008612,5,1;2;4,4,1,1
f_f008618,f008618,5,1;2;4,4,1,1
f_f008623,f008623,5,3;7;11,1,1,1
f_f008625,f008625,4,1;2,1,1,2
f_f008629,f008629,5,1;3;4;6;7,1,1,1
f_f008630,f008630,4,3;6;7;11,1,1,2
f_f008635,f008635,4,2;4;7;12,5,1,1
f_f008652,f008652,4,1;2;3;7,0,1,1
f_f008690,f008690,3,1;2;4;7;12,4,1,2
f_f008699,f008699,4,1;2;6;7,1,2,1
f_f008725,f008725,4,1;4;9,4,1,1
f_f008730,f008730,5,1;7,1,1,1
f_f008741,f008741,4,1;2;4;7,1,1,2
f_f008750,f008750,5,1;2;4;6;7;12,1,2,2
f_f008752,f008752,5,2;4;7;12,7,1,2
f_f008758,f008758,5,1;2;4;9;12,1,1,2
f_f008760,f008760,5,1;2;7;9,5,1,2
f_f008761,f008761,4,1;4;7;11,1,1,2
f_f008775,f008775,4,1;2;6;12,1,1,2
f_f008779,f008779,5,1,1,1,1
f_f008781,f008781,5,1;2;4;9,5,2,1
f_f008794,f008794,4,1;2;4,0,1,1
f_f008803,f008803,4,1;4;6;7;9,0,2,2
f_f008805,f008805,5,1;2;3;4,1,1,1
f_f008807,f008807,5,1;2;4,1,2,1
f_f008810,f008810,4,1;4;12,1,2,2
f_f008827,f008827,4,1;2;3;4;6,1,2,2
f_f008830,f008830,3,1;2;3;4;7;9;11,1,1,2
f_f008831,f008831,5,1;7,4,1,1
f_f008836,f008836,4,1;2;7,4,1,1
f_f008838,f008838,5,2;4;11,0,1,1
f_f008844,f008844,5,1;4;7;12,1,1,1
f_f008846,f008846,3,1;4;9,1,1,2
f_f008847,f008847,4,1;4;6;9,5,1,1
f_f008852,f008852,5,1;2;4;7,1,1,1
f_f008856,f008856,5,1;3;4;9,1,1,1
f_f008861,f008861,4,1;3;4;10,0,1,1
f_f008866,f008866,5,2;3;4;11,4,1,1
f_f008870,f008870,5,1;2;4;12,0,1,1
f_f008877,f008877,3,1;4;9,1,1,2
f_f008878,f008878,4,1;3;4,5,1,1
f_f008884,f008884,4,1;3;4;7,4,1,1
f_f008891,f008891,5,1;3;4,1,1,2
f_f008892,f008892,4,1;4;6,1,1,2
f_f008899,f008899,5,1;7;9,1,1,2
f_f008918,f008918,5,1;4,0,1,2
f_f008923,f008923,5,1;2;4;7;12,6,1,2
f_f008962,f008962,5,1;4;12,1,1,2
f_f008979,f008979,4,1;3;4;6;12,1,1,1
f_f008997,f008997,3,1;7;10;12,7,1,2
f_f009003,f009003,5,1;7;12,1,1,2
f_f009030,f009030,5,1;6;12,1,1,2
f_f009064,f009064,4,1;3;6;9;12,5,1,1
f_f009074,f009074,4,1;2;9,1,1,2
f_f009078,f009078,5,1;3;4;6;12,1,1,1
f_f009091,f009091,5,1;3;4;9;10;11,4,1,1
f_f009097,f009097,4,1;3;6;12,6,1,2
f_f009102,f009102,3,2;4;9,5,1,2
f_f009115,f009115,4,1;3;4;7,5,1,2
f_f009141,f009141,4,1;3;7,0,1,2
f_f009153,f009153,5,1;2;6;9,4,1,1
f_f009155,f009155,3,1;3;4;6;12,1,2,1
f_f009162,f009162,4,1;4;6,1,1,2
f_f009164,f009164,4,1;3;6;12,1,1,0
f_f009165,f009165,4,1;2;3;7;10,7,1,0
f_f009168,f009168,5,2;3;4;6;12,5,1,0
f_f009169,f009169,4,1;6;7;12,1,1,0
f_f009170,f009170,3,1;4;7;10,7,1,0
f_f009173,f009173,5,1;6;10,7,1,0
f_f009175,f009175,4,1;4,5,1,0
f_f009177,f009177,3,1;3;7,0,1,0
f_f009178,f009178,4,1;3;7,7,1,0
f_f009180,f009180,5,1;3;12,7,1,0
f_f009181,f009181,5,1;6;7,7,1,0
f_f009184,f009184,4,1;3;4;9;10;11,0,1,0
f_f009185,f009185,4,1;3;4;6;7,5,1,0
f_f009186,f009186,5,1;2;7;12,2,1,0
f_f009189,f009189,3,1;3;9;10;11,5,1,0
f_f009192,f009192,5,1;2;7,4,1,2
f_f009203,f009203,5,1;3;12,4,2,1
f_f009231,f009231,4,1;2;10;11;12,1,1,1
f_f009238,f009238,4,1;3;4;6,1,2,2
f_f009248,f009248,4,1;2;4,5,1,1
f_f009376,f009376,4,1;7,1,1,2
f_f009396,f009396,5,1;4,5,1,1
f_f009430,f009430,4,1;12,4,1,1
f_f009444,f009444,4,1;2;4;6;7;9;12,1,1,2
f_f009445,f009445,4,1;10,6,1,2
f_f009448,f009448,5,3;6;9;11;12,0,2,2
f_f009454,f009454,4,1;4,1,1,2
f_f009461,f009461,4,1;4;9;11,5,2,1
f_f009465,f009465,5,1;2;6;7;12,4,1,1
f_f009472,f009472,4,1;2;4;12,1,1,1
f_f009480,f009480,4,1;2;6;10;12,1,1,1
f_f009495,f009495,4,1;2;3;4;6,1,1,2
f_f009505,f009505,5,1;2;4,1,1,1
f_f009516,f009516,5,1;4;6,4,1,2
f_f009535,f009535,5,1;4;6,5,1,1
f_f009556,f009556,4,1;2;4;6;9;12,1,1,1
f_f009569,f009569,5,1;2;6;11;12,7,1,2
f_f009596,f009596,4,1;2;9,1,1,1
f_f009605,f009605,5,1;3;11,5,2,1
f_f009619,f009619,2,1;4;7,5,1,1
f_f009637,f009637,4,1;3;7,0,2,1
f_f009640,f009640,5,1;3;4;6;7,4,1,2
f_f009660,f009660,4,1;2,4,1,1
f_f009675,f009675,4,1;2;7,1,1,2
f_f009676,f009676,4,1;2;7;12,4,1,1
f_f009685,f009685,5,1;4;7,1,2,2
f_f009695,f009695,4,1;2;3;7;9,4,1,2
f_f009704,f009704,5,1;3;4,5,1,1
f_f009713,f009713,5,1;2;7,7,1,2
f_f009724,f009724,4,1;3;4;9;12,1,2,2
f_f009733,f009733,4,1;2;4;7,1,1,1
f_f009744,f009744,4,2;3;6;7;9;11,1,1,2
f_f009746,f009746,4,1;6;7,1,1,2
f_f009748,f009748,3,1;6;10;12,1,2,2
f_f009758,f009758,3,2;3;4;12,7,1,2
f_f009763,f009763,4,1;2;7,4,1,2
f_f009765,f009765,4,1;4;9,1,1,1
f_f009779,f009779,5,1;2;7,5,1,1
f_f009787,f009787,4,1;4,5,1,1
f_f009789,f009789,4,1;12,1,1,2
f_f009791,f009791,5,2;7;12,5,1,2
f_f009827,f009827,5,1;2;3;4;12,1,1,1
f_f009846,f009846,5,1;2;4;10,4,1,1
f_f009858,f009858,4,1;2;4,4,1,2
f_f009859,f009859,4,1;4;7;9,4,1,1
f_f009866,f009866,4,1;4,5,1,1
f_f009875,f009875,4,1;3;4,1,1,1
f_f009886,f009886,4,1;3;4;9,1,1,1
f_f009933,f009933,5,1;3;12,1,1,1
f_f009966,f009966,5,1;3;4;6;10,5,1,2
f_f010006,f010006,5,1;10;12,1,1,1
f_f010028,f010028,4,1;3;6;11,1,1,1
f_f010035,f010035,5,1;4;7;12,1,1,1
f_f010085,f010085,5,1;2;7,1,1,1
f_f010136,f010136,4,1;3;4;7,5,2,1
f_f010164,f010164,5,1;3;6;9,1,1,1
f_f010193,f010193,5,1;2;6;7,4,1,2
f_f010197,f010197,5,1;4;12,0,1,1
f_f010208,f010208,4,1;2;4;9,5,1,2
f_f010239,f010239,4,1;4,1,1,1
f_f010249,f010249,5,1;3;4,5,2,1
f_f010254,f010254,5,1;2;4;7,5,1,1
f_f010276,f010276,5,4;7;12,1,1,1
f_f010285,f010285,5,1;2;4;7,1,1,1
f_f010291,f010291,4,1;4;7;9;12,1,1,1
f_f010307,f010307,4,1;2;3;4;7;9;10,6,1,2
f_f010327,f010327,5,1;4;6,1,1,2
f_f010329,f010329,4,1;3;4,5,1,1
f_f010333,f010333,4,1;2;3;7;9;12,1,1,1
f_f010338,f010338,5,1;3;4;11;12,4,2,1
f_f010340,f010340,4,1;2;7,6,1,2
f_f010342,f010342,5,1;3;7;9;10,4,1,2
f_f010348,f010348,5,1;2;4;6;7;12,6,1,2
f_f010391,f010391,5,6;11;12,7,1,2
f_f010397,f010397,5,1;3;9,5,1,1
f_f010426,f010426,4,1;3;9;10,7,1,2
f_f010454,f010454,4,1;6;10,7,1,2
f_f010463,f010463,5,3;6;10,7,1,2
f_f010537,f010537,4,1;3;4;9,1,1,1
f_f010597,f010597,5,1;3;12,4,1,1
f_f010608,f010608,4,1;2;6;7;9;12,4,1,2
f_f010610,f010610,4,1;7;9,7,1,2
f_f010631,f010631,4,1;7,4,1,2
f_f010643,f010643,5,1;4;6;12,1,1,1
f_f010645,f010645,5,1;4;7;9;10;11;12,1,1,2
f_f010650,f010650,4,2;12,6,1,2
f_f010660,f010660,4,1;4,5,1,2
f_f010662,f010662,4,1;4;7,5,1,2
f_f010664,f010664,4,1;2;4;7;12,1,1,2
f_f010679,f010679,5,1;2;3;7;9,6,1,2
f_f010698,f010698,4,1;7;12,1,1,2
f_f010726,f010726,5,3;4;6;7;9,5,1,1
f_f010740,f010740,5,1;3;4;7;10,1,2,1
f_f010742,f010742,4,1;4;7,0,1,1
f_f010749,f010749,5,1;2,1,1,1
f_f010766,f010766,4,1;2;7,1,1,1
f_f010783,f010783,4,1;3;4;10,0,2,2
f_f010802,f010802,4,1;3;4;12,1,1,2
f_f010805,f010805,4,1;3;4;6;12,5,1,1
f_f010814,f010814,4,2;7;9,4,1,1
f_f010820,f010820,5,1;9;12,1,1,2
f_f010822,f010822,4,1;6;7,5,1,2
f_f010867,f010867,4,1;3;10,1,1,2
f_f010869,f010869,4,1;6,5,2,1
f_f010870,f010870,5,1;3;4;12,1,1,1
f_f010886,f010886,4,1;4;12,4,1,1
f_f010909,f010909,4,1;2;7,5,1,2
f_f010912,f010912,4,1;7;9,1,1,1
f_f010933,f010933,5,4;10;12,7,1,2
f_f010938,f010938,5,1,4,1,1
f_f010939,f010939,5,1;6;9,1,1,1
f_f010945,f010945,4,1;2;4;7,1,1,2
f_f010955,f010955,4,1;3;6;7,1,1,1
f_f010961,f010961,4,1;4;7;12,4,1,2
f_f010981,f010981,5,1;4;6,1,1,2
f_f010988,f010988,4,7;9,1,1,2
f_f010989,f010989,4,1;2;7;12,1,2,2
f_f010995,f010995,5,1;3;6;7;9;10;12,0,1,1
f_f011000,f011000,4,1;2;4;7;12,5,1,1
f_f011010,f011010,5,1;4;6;7;9;11,1,1,2
f_f011017,f011017,4,3;4;6,6,1,2
f_f011055,f011055,5,1;2;3;6,1,1,1
f_f011139,f011139,5,1;2;4;7;11,1,2,2
f_f011146,f011146,5,1;2;3;4;6;7;9;10;12,5,1,2
f_f011174,f011174,5,1;12,1,1,2
f_f011230,f011230,5,1;4;6,1,1,1
f_f011231,f011231,4,1;2;4;7;11,1,1,2
f_f011240,f011240,5,1;7,1,1,2
f_f011248,f011248,4,1;3;4;11,1,2,1
f_f011280,f011280,3,1;4,5,1,2
f_f011281,f011281,5,1;3;9;12,7,2,2
f_f011316,f011316,5,1;2;3;4;6;7;9;12,4,1,1
f_f011329,f011329,4,1;7,1,1,1
f_f011335,f011335,4,1;3;4;9;10,7,1,2
f_f011398,f011398,4,1;3;11;12,5,2,1
f_f011405,f011405,5,1;2;7,5,1,1
f_f011416,f011416,5,1;7;9;10;12,1,2,1
f_f011427,f011427,3,1;3;11,7,1,2
f_f011443,f011443,4,1;4;6;7,5,1,1
f_f011464,f011464,5,1;12,1,1,1
f_f011469,f011469,4,1;3;4;6;7;12,5,2,1
f_f011470,f011470,5,1;2;4,1,1,2
f_f011472,f011472,4,3;9;10,7,1,1
f_f011475,f011475,5,1;6;9,7,1,2
f_f011476,f011476,4,1;3;4;7;11,1,1,1
f_f011485,f011485,5,1;3;6,5,1,2
f_f011487,f011487,4,1;2;3;4;9;12,1,1,1
f_f011492,f011492,5,1;4;6,1,1,1
f_f011494,f011494,5,1;7;12,1,1,2
f_f011498,f011498,5,1;4;12,1,2,1
f_f011502,f011502,4,1;2;3;4;6;12,1,1,1
f_f011503,f011503,5,3;4;9;11,4,1,2
f_f011516,f011516,4,1;2;4;7;12,7,1,2
f_f011529,f011529,4,1;7;12,5,1,1
f_f011530,f011530,4,1;6;12,1,1,1
f_f011531,f011531,4,1;2;3,4,1,1
f_f011544,f011544,4,2;4,4,1,2
f_f011554,f011554,4,1;4,0,1,2
f_f011559,f011559,5,1;4,1,1,1
f_f011565,f011565,5,1;4;7;12,4,1,1
f_f011568,f011568,5,3;4;6;9;12,1,1,2
f_f011576,f011576,5,1;3;4;7;12,7,1,0
f_f011577,f011577,4,1;4;7;12,6,1,0
f_f011579,f011579,4,1;2;7;9,7,1,0
f_f011582,f011582,5,1;2;3;6;7;10,0,1,0
f_f011583,f011583,4,3;4;7;10,5,1,0
f_f011588,f011588,5,1;2;3;9;10;12,7,1,0
f_f011589,f011589,5,1;3;4;12,1,1,0
f_f011598,f011598,5,1;2;3;4;7,0,1,0
f_f011599,f011599,5,1;3;7;12,7,1,0
f_f011601,f011601,5,1;2;6,4,1,1
f_f011615,f011615,4,1;2;7;9,4,1,2
f_f011630,f011630,5,2;4;6,0,2,1
f_f011631,f011631,4,1;4;12,7,1,2
f_f011643,f011643,4,1;2;3;4;6;9,1,1,2
f_f011645,f011645,4,1;3;4;6;7;9,6,2,2
f_f011668,f011668,5,1;4;6;7;9,1,1,2
f_f011671,f011671,5,1;3;4,5,2,1
f_f011680,f011680,4,1;6;9,0,1,1
f_f011686,f011686,5,1;2;3;4;7;11,1,1,1
f_f011708,f011708,4,1;4;7;9,5,1,1
f_f011733,f011733,4,1;4;6;9;11;12,1,2,1
f_f011735,f011735,5,1;6,1,1,2
f_f011738,f011738,5,1;2;9,5,2,2
f_f011748,f011748,5,1;3;4;6;7,5,2,1
f_f011754,f011754,5,1;2;7,7,1,2
f_f011755,f011755,4,1;4;6,1,1,1
f_f011771,f011771,5,1;4;12,1,2,1
f_f011795,f011795,5,1;4;6;7,5,1,1
f_f011809,f011809,4,1;2;4;6;12,1,1,1
f_f011810,f011810,4,1;4;6,0,1,1
f_f011816,f011816,4,4;6;7;12,5,1,1
f_f011818,f011818,4,1;6;7,1,1,1
f_f011819,f011819,4,1;3;9,1,1,2
f_f011857,f011857,4,2;3;6;10,7,2,2
f_f011861,f011861,4,1;2;12,1,1,1
f_f011864,f011864,4,1;4;12,1,1,1
f_f011866,f011866,4,1;6;9,0,1,2
f_f011883,f011883,5,3;7,1,1,1
f_f011890,f011890,5,1;4;7,1,2,2
f_f011907,f011907,5,1;6;12,1,1,1
f_f011915,f011915,5,2;7,4,1,2
f_f011916,f011916,5,1;4,1,1,2
f_f011918,f011918,5,1;3;4;11,0,1,1
f_f011932,f011932,4,1;2;4;7,1,1,1
f_f011933,f011933,4,1;3;6;9;10;11,7,1,2
f_f011944,f011944,4,1;2;7;12,4,1,2
f_f011950,f011950,3,2;6,5,1,2
f_f011953,f011953,5,1;2;4,1,1,2
f_f011963,f011963,4,1;2;4,1,2,1
f_f011978,f011978,4,1;2;9,1,1,2
f_f011979,f011979,4,1;3;4;7;9,0,1,2
f_f011989,f011989,4,1;6;7,2,1,2
f_f012010,f012010,4,1;3;6,5,1,1
f_f012011,f012011,4,1;3;12,0,1,1
f_f012111,f012111,4,1;4;7,5,1,1
f_f012114,f012114,3,1;7;9,5,1,1
f_f012115,f012115,4,1;6;9,1,2,1
f_f012122,f012122,4,1;3;4,1,1,2
f_f012126,f012126,5,1;4;9,1,1,1
f_f012128,f012128,5,1;2;3;4,1,1,1
f_f012131,f012131,5,1;7,1,1,2
f_f012136,f012136,5,1;2;3;10;11;12,1,1,2
f_f012142,f012142,4,1;2,4,1,2
f_f012144,f012144,4,2;3;4;10,1,2,2
f_f012145,f012145,4,1;2;7,1,1,1
f_f012146,f012146,5,1;6;7,1,1,1
f_f012150,f012150,4,1;4;12,4,1,1
f_f012156,f012156,5,1;6;10,5,1,1
f_f012158,f012158,5,1;3;4;6;7,5,1,1
f_f012160,f012160,4,1;2;3;7,1,1,1
f_f012181,f012181,4,1;3;4;6;9;11;12,4,1,2
f_f012185,f012185,4,1;3;10,7,2,2
f_f012205,f012205,4,1;4,7,1,2
f_f012224,f012224,5,1;2;6;12,1,1,1
f_f012235,f012235,5,1;2;7;9,4,1,1
f_f012238,f012238,3,1;4;7,7,1,0
f_f012240,f012240,4,1;2;6;9,4,1,0
f_f012248,f012248,4,1;4;7;9;12,0,1,2
f_f012289,f012289,5,1;2;9;12,4,1,2
f_f012298,f012298,4,1;3;4;6;7,5,1,1
f_f012303,f012303,5,1;2;7;12,4,2,2
f_f012305,f012305,5,1;6;9;12,4,1,2
f_f012321,f012321,5,1;3;4;7,1,2,1
f_f012329,f012329,5,3;6;9;12,5,1,2
f_f012333,f012333,5,1;4;6;12,1,1,2
f_f012364,f012364,4,1;3;4;7;12,1,1,2
f_f012367,f012367,4,1;4;6,1,1,2
f_f012376,f012376,5,1;6;7,4,1,2
f_f012377,f012377,5,1;3;4;6;7,1,1,2
f_f012380,f012380,4,1;7,1,2,2
f_f012381,f012381,4,1;2;3;4,1,2,1
f_f012385,f012385,5,1;2;3;4;6;7,1,1,2
f_f012386,f012386,4,1;7;12,6,1,2
f_f012389,f012389,5,1;4;10;11;12,7,1,1
f_f012398,f012398,5,1;2;9,1,1,2
f_f012415,f012415,4,1;2;10,1,2,2
f_f012420,f012420,4,1;2;4;9;11,2,1,2
f_f012427,f012427,3,1;2;4;7;12,0,2,2
f_f012442,f012442,4,1;4;6;7;9,1,1,1
f_f012445,f012445,5,1;6;9,5,1,2
f_f012450,f012450,4,1;2;3;11;12,1,1,1
f_f012459,f012459,5,1;2;4;7,1,1,1
f_f012473,f012473,4,1;3,6,1,2
f_f012477,f012477,5,1;3;7;12,1,2,2
f_f012478,f012478,5,1;2;4;7,1,2,2
f_f012520,f012520,5,1;3;6,1,2,2
f_f012521,f012521,4,1;4;6,7,1,1
f_f012540,f012540,5,1;2;3;4;6;11;12,1,2,2
f_f012543,f012543,5,1;4,1,1,1
f_f012570,f012570,5,1;2;3;7;9,1,2,1
f_f012585,f012585,5,1;2;4;7;9;12,7,1,2
f_f012594,f012594,5,1;3;12,5,1,1
f_f012607,f012607,5,1;3;6,1,1,2
f_f012618,f012618,4,1;3;4;6;7,1,1,1
f_f012625,f012625,5,1;2;12,1,1,2
f_f012629,f012629,5,1;6;7;9,1,1,2
f_f012637,f012637,4,1;4;6;11;12,1,1,2
f_f012641,f012641,5,1;3;7,5,1,1
f_f012653,f012653,4,1;2;4;10,4,2,1
f_f012660,f012660,5,1;3;4;6;9,5,2,1
f_f012662,f012662,4,1;4;6;12,0,1,2
f_f012663,f012663,4,1;4,1,1,2
f_f012670,f012670,5,1,1,1,1
f_f012678,f012678,5,2;3;6;7;10,7,1,2
f_f012698,f012698,4,1;6;7;9,5,1,1
f_f012703,f012703,5,1;6;7;11,4,1,2
f_f012707,f012707,4,1;4;6;7,4,1,1
f_f012718,f012718,3,1;7;11,4,2,1
f_f012721,f012721,4,1;4,1,2,1
f_f012724,f012724,4,1;4;6;10,1,1,1
f_f012727,f012727,4,1;3;4,0,1,1
f_f012736,f012736,5,1;3;10,5,1,2
f_f012740,f012740,4,1;2;9,4,1,0
f_f012745,f012745,4,1;7,4,1,1
f_f012746,f012746,3,1;2;4;6;12,1,1,2
f_f012757,f012757,5,1;2;4;9;12,5,2,1
f_f012770,f012770,2,1;4,4,1,1
f_f012773,f012773,5,1;4;7,4,1,1
f_f012776,f012776,5,1;3;4;7,0,1,2
f_f012788,f012788,5,1;3;7,1,1,1
f_f012803,f012803,4,1;6;9,1,1,1
f_f012811,f012811,5,1;6,1,1,2
f_f012842,f012842,4,1;6;10;12,1,1,1
f_f012843,f012843,4,1;4;6;7;12,5,1,2
f_f012890,f012890,3,1;3;4;6;7,1,1,2
f_f012892,f012892,3,1;3;7;10,4,1,2
f_f012915,f012915,5,1;2;6;7;9,1,1,2
f_f012924,f012924,5,1;3;6;9;10,7,1,2
f_f012934,f012934,4,2;3;6;11,4,1,2
f_f012942,f012942,3,1;2;4;12,5,1,1
f_f012953,f012953,4,1;4;7,1,1,1
f_f012970,f012970,5,1;4;6,5,1,1
f_f012980,f012980,5,1;2;4;12,7,1,2
f_f012985,f012985,4,1;2;7;12,7,1,2
f_f012988,f012988,4,2;3;12,1,2,1
f_f012992,f012992,4,4;6;12,1,1,1
f_f012993,f012993,4,1;4;6,5,1,2
f_f013001,f013001,4,1;3;4;7;9,0,1,1
f_f013006,f013006,4,4;9,0,1,2
f_f013016,f013016,4,1;3;4,5,1,1
f_f013019,f013019,4,2;7,2,1,2
f_f013024,f013024,5,1;4;6;12,1,1,2
f_f013037,f013037,4,1;2;4,1,1,2
f_f013038,f013038,4,1;2;4;7,4,1,2
f_f013039,f013039,4,1;2,1,1,1
f_f013052,f013052,4,1;2;3;6;7,5,1,1
f_f013061,f013061,5,1;3;4;9,1,2,1
f_f013064,f013064,4,1;7,1,1,1
