course_id,user_id,start_date,end_date,means_tp,travel_type,person,satis
g_g000719,g000719,2023-05-27,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어;테마파크/공원,자녀 동반 여행,5
g_g000722,g000722,2023-05-28,2023-05-30,자가용,레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어,자녀 동반 여행,4
g_g000726,g000726,2023-06-06,2023-06-09,대중교통 등,도시관광/건축물;역사/문화유산;온천/헬스케어;자연관광;테마파크/공원,나홀로 여행,4
g_g000727,g000727,2023-05-20,2023-05-22,자가용,레포츠/야외활동;역사/문화유산;온천/헬스케어;체험관광;축제/공연/이벤트,3인 이상 여행(가족 외),3
g_g000729,g000729,2023-05-21,2023-05-23,자가용,도시관광/건축물;쇼핑;온천/헬스케어,나홀로 여행,4
g_g000730,g000730,2023-05-20,2023-05-22,자가용,레포츠/야외활동;온천/헬스케어;테마파크/공원,자녀 동반 여행,5
g_g000731,g000731,2023-05-28,2023-05-30,자가용,레포츠/야외활동;역사/문화유산;축제/공연/이벤트,자녀 동반 여행,4
g_g000732,g000732,2023-06-03,2023-06-06,자가용,도시관광/건축물;문화시설;체험관광;테마파크/공원,자녀 동반 여행,4
g_g000734,g000734,2023-05-27,2023-05-29,자가용,도시관광/건축물;온천/헬스케어;테마파크/공원,부모 동반 여행,5
g_g000735,g000735,2023-06-04,2023-06-07,자가용,도시관광/건축물;온천/헬스케어;체험관광,자녀 동반 여행,4
g_g000736,g000736,2023-05-26,2023-05-28,자가용,도시관광/건축물;문화시설;온천/헬스케어,자녀 동반 여행,5
g_g000737,g000737,2023-06-09,2023-06-11,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;테마파크/공원,자녀 동반 여행,4
g_g000742,g000742,2023-05-26,2023-05-28,자가용,도시관광/건축물;쇼핑,3인 이상 여행(가족 외),4
g_g000743,g000743,2023-06-04,2023-06-06,자가용,레포츠/야외활동;온천/헬스케어;체험관광;테마파크/공원,3인 이상 여행(가족 외),4
g_g000747,g000747,2023-05-20,2023-05-22,자가용,도시관광/건축물;문화시설;역사/문화유산;테마파크/공원,자녀 동반 여행,5
g_g000751,g000751,2023-05-22,2023-05-24,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어,2인 가족 여행,4
g_g000754,g000754,2023-06-03,2023-06-07,대중교통 등,도시관광/건축물;문화시설;쇼핑;역사/문화유산;자연관광;테마파크/공원,3인 이상 여행(가족 외),4
g_g000756,g000756,2023-06-04,2023-06-06,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;테마파크/공원,3인 이상 여행(가족 외),3
g_g000758,g000758,2023-06-07,2023-06-10,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;역사/문화유산;온천/헬스케어;자연관광;체험관광;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),4
g_g000769,g000769,2023-06-04,2023-06-06,자가용,도시관광/건축물;문화시설;쇼핑;역사/문화유산;체험관광,3인 이상 여행(가족 외),4
g_g000770,g000770,2023-06-02,2023-06-04,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;온천/헬스케어,2인 가족 여행,5
g_g000773,g000773,2023-05-27,2023-05-29,대중교통 등,도시관광/건축물;체험관광,2인 여행(가족 외),4
g_g000775,g000775,2023-05-27,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어;자연관광;체험관광;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,4
g_g000776,g000776,2023-05-27,2023-05-29,자가용,도시관광/건축물;온천/헬스케어;테마파크/공원,부모 동반 여행,4
g_g000777,g000777,2023-05-25,2023-05-26,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어;자연관광,나홀로 여행,3
g_g000779,g000779,2023-06-02,2023-06-04,자가용,도시관광/건축물;쇼핑;온천/헬스케어;자연관광,3인 이상 여행(가족 외),5
g_g000781,g000781,2023-06-02,2023-06-05,자가용,도시관광/건축물;문화시설;역사/문화유산;체험관광;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,5
g_g000782,g000782,2023-05-27,2023-05-28,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;축제/공연/이벤트,자녀 동반 여행,1
g_g000784,g000784,2023-05-28,2023-05-29,자가용,도시관광/건축물;문화시설;자연관광,나홀로 여행,3
g_g000785,g000785,2023-05-20,2023-05-21,자가용,도시관광/건축물;쇼핑;자연관광,2인 여행(가족 외),3
g_g000786,g000786,2023-06-09,2023-06-11,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;온천/헬스케어;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,4
g_g000788,g000788,2023-06-03,2023-06-06,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;온천/헬스케어;축제/공연/이벤트,나홀로 여행,5
g_g000789,g000789,2023-06-09,2023-06-11,대중교통 등,도시관광/건축물;레포츠/야외활동,2인 여행(가족 외),4
g_g000790,g000790,2023-05-27,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;문화시설;체험관광,자녀 동반 여행,5
g_g000792,g000792,2023-05-26,2023-05-29,자가용,도시관광/건축물;문화시설;쇼핑;역사/문화유산;축제/공연/이벤트,3대 동반 여행(친척 포함),4
g_g000794,g000794,2023-05-25,2023-05-27,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어;테마파크/공원,3인 이상 여행(가족 외),5
g_g000796,g000796,2023-05-28,2023-05-29,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;온천/헬스케어;자연관광;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),3
g_g000804,g000804,2023-06-02,2023-06-05,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;체험관광;테마파크/공원,자녀 동반 여행,4
g_g000807,g000807,2023-06-04,2023-06-07,자가용,도시관광/건축물;쇼핑;역사/문화유산;온천/헬스케어;자연관광;테마파크/공원,자녀 동반 여행,4
g_g000808,g000808,2023-05-22,2023-05-25,자가용,도시관광/건축물;문화시설;역사/문화유산;자연관광,2인 여행(가족 외),4
g_g000809,g000809,2023-06-01,2023-06-03,자가용,도시관광/건축물;역사/문화유산;온천/헬스케어;자연관광,2인 여행(가족 외),4
g_g000812,g000812,2023-06-10,2023-06-11,자가용,도시관광/건축물;자연관광,부모 동반 여행,5
g_g000815,g000815,2023-05-27,2023-05-30,자가용,온천/헬스케어;체험관광;테마파크/공원,자녀 동반 여행,4
g_g000818,g000818,2023-06-01,2023-06-03,자가용,레포츠/야외활동;문화시설;역사/문화유산;자연관광;체험관광,3대 동반 여행(친척 포함),5
g_g000819,g000819,2023-05-27,2023-05-30,자가용,레포츠/야외활동;문화시설;온천/헬스케어;자연관광;체험관광,3인 이상 여행(가족 외),5
g_g000820,g000820,2023-05-28,2023-05-30,자가용,문화시설;온천/헬스케어;테마파크/공원,자녀 동반 여행,4
g_g000826,g000826,2023-05-28,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;역사/문화유산;체험관광,자녀 동반 여행,5
g_g000831,g000831,2023-05-27,2023-05-30,자가용,도시관광/건축물;문화시설;역사/문화유산;체험관광;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,4
g_g000832,g000832,2023-06-02,2023-06-05,자가용,도시관광/건축물;레포츠/야외활동;쇼핑,3인 이상 여행(가족 외),5
g_g000834,g000834,2023-05-26,2023-05-29,자가용,도시관광/건축물;문화시설;역사/문화유산;온천/헬스케어;자연관광;테마파크/공원,자녀 동반 여행,5
g_g000836,g000836,2023-06-03,2023-06-05,대중교통 등,도시관광/건축물;쇼핑;온천/헬스케어;자연관광;축제/공연/이벤트,나홀로 여행,3
g_g000842,g000842,2023-05-27,2023-05-30,자가용,레포츠/야외활동;자연관광;테마파크/공원,자녀 동반 여행,5
g_g000845,g000845,2023-05-28,2023-05-31,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;테마파크/공원,2인 여행(가족 외),4
g_g000846,g000846,2023-06-02,2023-06-04,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어,2인 여행(가족 외),3
g_g000848,g000848,2023-05-28,2023-05-29,자가용,레포츠/야외활동;역사/문화유산;온천/헬스케어,나홀로 여행,5
g_g000859,g000859,2023-05-27,2023-05-30,자가용,도시관광/건축물;온천/헬스케어;자연관광;체험관광,자녀 동반 여행,4
g_g000861,g000861,2023-05-26,2023-05-28,자가용,레포츠/야외활동;문화시설;역사/문화유산;축제/공연/이벤트;테마파크/공원,3대 동반 여행(친척 포함),4
g_g000862,g000862,2023-06-02,2023-06-05,자가용,도시관광/건축물;레포츠/야외활동;자연관광;체험관광;테마파크/공원,자녀 동반 여행,5
g_g000864,g000864,2023-06-04,2023-06-07,대중교통 등,도시관광/건축물;문화시설;쇼핑;역사/문화유산,나홀로 여행,4
g_g000866,g000866,2023-05-27,2023-05-30,자가용,문화시설;자연관광;축제/공연/이벤트;테마파크/공원,3대 동반 여행(친척 포함),4
g_g000867,g000867,2023-05-27,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;자연관광;체험관광;축제/공연/이벤트,자녀 동반 여행,5
g_g000869,g000869,2023-06-02,2023-06-04,자가용,도시관광/건축물;문화시설;쇼핑;역사/문화유산;온천/헬스케어;자연관광;체험관광,2인 여행(가족 외),4
g_g000871,g000871,2023-05-29,2023-06-02,자가용,도시관광/건축물;레포츠/야외활동;체험관광;테마파크/공원,2인 여행(가족 외),3
g_g000875,g000875,2023-06-03,2023-06-07,자가용,도시관광/건축물;문화시설;역사/문화유산;온천/헬스케어;테마파크/공원,자녀 동반 여행,5
g_g000878,g000878,2023-05-27,2023-05-30,자가용,도시관광/건축물;쇼핑;온천/헬스케어;자연관광;테마파크/공원,자녀 동반 여행,4
g_g000880,g000880,2023-05-27,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;온천/헬스케어;테마파크/공원,2인 여행(가족 외),4
g_g000881,g000881,2023-06-04,2023-06-07,자가용,문화시설;역사/문화유산;체험관광;테마파크/공원,부모 동반 여행,4
g_g000883,g000883,2023-05-26,2023-05-29,자가용,레포츠/야외활동;온천/헬스케어;자연관광,2인 여행(가족 외),4
g_g000889,g000889,2023-06-03,2023-06-07,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;온천/헬스케어;자연관광;축제/공연/이벤트;테마파크/공원,부모 동반 여행,4
g_g000892,g000892,2023-05-27,2023-05-29,자가용,레포츠/야외활동;온천/헬스케어;테마파크/공원,자녀 동반 여행,4
g_g000895,g000895,2023-06-03,2023-06-05,자가용,도시관광/건축물;레포츠/야외활동,3인 이상 여행(가족 외),4
g_g000898,g000898,2023-06-02,2023-06-05,대중교통 등,도시관광/건축물;쇼핑;자연관광;테마파크/공원,2인 여행(가족 외),5
g_g000899,g000899,2023-06-03,2023-06-06,자가용,문화시설;쇼핑;역사/문화유산;온천/헬스케어;자연관광;체험관광,자녀 동반 여행,5
g_g000901,g000901,2023-05-27,2023-05-30,자가용,레포츠/야외활동;역사/문화유산;온천/헬스케어;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,4
g_g000902,g000902,2023-05-23,2023-05-25,대중교통 등,도시관광/건축물;문화시설;역사/문화유산;온천/헬스케어,나홀로 여행,4
g_g000906,g000906,2023-06-03,2023-06-05,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;온천/헬스케어;자연관광;체험관광,자녀 동반 여행,5
g_g000907,g000907,2023-05-28,2023-05-30,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;온천/헬스케어;테마파크/공원,2인 여행(가족 외),4
g_g000910,g000910,2023-05-27,2023-05-29,자가용,도시관광/건축물;문화시설;역사/문화유산;축제/공연/이벤트,부모 동반 여행,5
g_g000913,g000913,2023-05-26,2023-05-28,자가용,도시관광/건축물;문화시설;테마파크/공원,자녀 동반 여행,4
g_g000916,g000916,2023-05-31,2023-06-01,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;테마파크/공원,나홀로 여행,5
g_g000917,g000917,2023-05-26,2023-05-27,자가용,도시관광/건축물;문화시설;자연관광,나홀로 여행,4
g_g000920,g000920,2023-05-23,2023-05-27,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;역사/문화유산;온천/헬스케어,2인 여행(가족 외),5
g_g000931,g000931,2023-06-05,2023-06-07,자가용,도시관광/건축물;역사/문화유산;체험관광,3대 동반 여행(친척 포함),5
g_g000935,g000935,2023-05-28,2023-05-31,자가용,도시관광/건축물;쇼핑;역사/문화유산;온천/헬스케어;자연관광,2인 가족 여행,5
g_g000937,g000937,2023-06-02,2023-06-05,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;온천/헬스케어;체험관광,자녀 동반 여행,5
g_g000938,g000938,2023-05-27,2023-05-28,자가용,도시관광/건축물;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,4
g_g000939,g000939,2023-05-28,2023-05-30,자가용,도시관광/건축물;자연관광;테마파크/공원,3대 동반 여행(친척 포함),4
g_g000940,g000940,2023-06-03,2023-06-05,대중교통 등,레포츠/야외활동;자연관광,3인 이상 여행(가족 외),5
g_g000943,g000943,2023-05-30,2023-06-02,자가용,레포츠/야외활동;쇼핑;체험관광,부모 동반 여행,4
g_g000944,g000944,2023-05-27,2023-05-30,대중교통 등,도시관광/건축물;역사/문화유산;축제/공연/이벤트;테마파크/공원,3인 이상 여행(가족 외),5
g_g000945,g000945,2023-06-04,2023-06-05,자가용,도시관광/건축물;쇼핑;역사/문화유산;자연관광;체험관광,나홀로 여행,3
g_g000946,g000946,2023-05-28,2023-05-29,자가용,레포츠/야외활동;쇼핑;역사/문화유산;자연관광;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),4
g_g000947,g000947,2023-05-27,2023-05-28,자가용,도시관광/건축물;쇼핑;역사/문화유산;온천/헬스케어;자연관광,2인 여행(가족 외),3
g_g000949,g000949,2023-05-27,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;역사/문화유산;온천/헬스케어;자연관광;체험관광;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,4
g_g000950,g000950,2023-05-31,2023-06-02,자가용,레포츠/야외활동;쇼핑;온천/헬스케어;자연관광;체험관광;테마파크/공원,3인 이상 여행(가족 외),5
g_g000952,g000952,2023-05-28,2023-05-30,자가용,도시관광/건축물;쇼핑;역사/문화유산;온천/헬스케어;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),3
g_g000954,g000954,2023-05-27,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어;축제/공연/이벤트;테마파크/공원,부모 동반 여행,4
g_g000957,g000957,2023-05-28,2023-05-29,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;테마파크/공원,2인 여행(가족 외),4
g_g000958,g000958,2023-05-27,2023-05-28,자가용,역사/문화유산;온천/헬스케어,2인 가족 여행,5
g_g000959,g000959,2023-06-09,2023-06-12,자가용,레포츠/야외활동;온천/헬스케어;체험관광;테마파크/공원,자녀 동반 여행,4
g_g000965,g000965,2023-05-27,2023-05-29,자가용,역사/문화유산;온천/헬스케어,2인 가족 여행,5
g_g000967,g000967,2023-05-27,2023-05-29,자가용,문화시설;역사/문화유산;온천/헬스케어;테마파크/공원,3인 이상 여행(가족 외),4
g_g000972,g000972,2023-05-27,2023-05-30,자가용,도시관광/건축물;문화시설;축제/공연/이벤트,2인 가족 여행,4
g_g000974,g000974,2023-06-01,2023-06-03,대중교통 등,레포츠/야외활동;역사/문화유산;온천/헬스케어;체험관광,2인 가족 여행,4
g_g000976,g000976,2023-05-27,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;역사/문화유산;자연관광;체험관광;테마파크/공원,자녀 동반 여행,5
g_g000982,g000982,2023-06-02,2023-06-05,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;역사/문화유산;온천/헬스케어;테마파크/공원,나홀로 여행,4
g_g000983,g000983,2023-05-30,2023-06-01,자가용,레포츠/야외활동;문화시설;역사/문화유산;축제/공연/이벤트,3대 동반 여행(친척 포함),4
g_g000985,g000985,2023-05-26,2023-05-29,자가용,도시관광/건축물;문화시설;쇼핑;역사/문화유산;축제/공연/이벤트,2인 여행(가족 외),5
g_g000986,g000986,2023-06-04,2023-06-06,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;자연관광,2인 여행(가족 외),5
g_g000987,g000987,2023-06-03,2023-06-05,자가용,도시관광/건축물;문화시설;온천/헬스케어,2인 여행(가족 외),4
g_g000988,g000988,2023-05-27,2023-05-28,자가용,도시관광/건축물;역사/문화유산;자연관광;축제/공연/이벤트,2인 여행(가족 외),4
g_g000989,g000989,2023-05-27,2023-05-29,자가용,도시관광/건축물;역사/문화유산,나홀로 여행,4
g_g000991,g000991,2023-05-30,2023-06-01,자가용,문화시설;역사/문화유산;온천/헬스케어;자연관광,자녀 동반 여행,4
g_g000992,g000992,2023-05-27,2023-05-30,대중교통 등,도시관광/건축물;온천/헬스케어;자연관광;축제/공연/이벤트,나홀로 여행,5
g_g000993,g000993,2023-06-04,2023-06-07,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산,2인 여행(가족 외),5
g_g000996,g000996,2023-05-24,2023-05-25,대중교통 등,도시관광/건축물;문화시설;쇼핑;자연관광;테마파크/공원,나홀로 여행,5
g_g000998,g000998,2023-05-27,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;문화시설;쇼핑;역사/문화유산;온천/헬스케어;자연관광;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),4
g_g001000,g001000,2023-06-02,2023-06-04,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;축제/공연/이벤트;테마파크/공원,나홀로 여행,4
g_g001002,g001002,2023-05-26,2023-05-28,자가용,도시관광/건축물;온천/헬스케어;자연관광,2인 여행(가족 외),4
g_g001003,g001003,2023-05-27,2023-05-30,자가용,도시관광/건축물;문화시설;쇼핑;역사/문화유산;온천/헬스케어,나홀로 여행,4
g_g001004,g001004,2023-06-07,2023-06-11,자가용,도시관광/건축물;문화시설;온천/헬스케어;자연관광;축제/공연/이벤트,2인 여행(가족 외),5
g_g001006,g001006,2023-05-26,2023-05-28,자가용,도시관광/건축물;쇼핑;온천/헬스케어;테마파크/공원,2인 가족 여행,4
g_g001008,g001008,2023-05-28,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;역사/문화유산;온천/헬스케어;자연관광;테마파크/공원,3인 이상 여행(가족 외),4
g_g001011,g001011,2023-06-04,2023-06-07,자가용,레포츠/야외활동;자연관광,자녀 동반 여행,4
g_g001014,g001014,2023-05-27,2023-05-30,자가용,도시관광/건축물;문화시설;쇼핑;테마파크/공원,2인 여행(가족 외),3
g_g001016,g001016,2023-05-27,2023-05-28,대중교통 등,도시관광/건축물;문화시설;쇼핑;온천/헬스케어;자연관광,3인 이상 여행(가족 외),4
g_g001019,g001019,2023-05-27,2023-05-29,자가용,도시관광/건축물;문화시설;쇼핑;온천/헬스케어;테마파크/공원,자녀 동반 여행,3
g_g001022,g001022,2023-06-06,2023-06-08,자가용,쇼핑;온천/헬스케어;테마파크/공원,2인 여행(가족 외),4
g_g001026,g001026,2023-05-27,2023-05-28,자가용,레포츠/야외활동;문화시설;쇼핑;축제/공연/이벤트;테마파크/공원,자녀 동반 여행,4
g_g001028,g001028,2023-05-27,2023-05-30,자가용,레포츠/야외활동;역사/문화유산;온천/헬스케어;테마파크/공원,자녀 동반 여행,4
g_g001030,g001030,2023-05-28,2023-05-29,자가용,도시관광/건축물;문화시설;역사/문화유산;온천/헬스케어;테마파크/공원,부모 동반 여행,4
g_g001033,g001033,2023-06-02,2023-06-05,자가용,도시관광/건축물;문화시설;쇼핑;역사/문화유산;온천/헬스케어;축제/공연/이벤트;테마파크/공원,2인 여행(가족 외),5
g_g001034,g001034,2023-05-28,2023-05-29,자가용,레포츠/야외활동;자연관광;테마파크/공원,자녀 동반 여행,4
g_g001035,g001035,2023-05-26,2023-05-27,자가용,문화시설;쇼핑;역사/문화유산,나홀로 여행,5
g_g001036,g001036,2023-05-27,2023-05-30,자가용,레포츠/야외활동;쇼핑;자연관광,3인 이상 여행(가족 외),4
g_g001038,g001038,2023-05-27,2023-05-30,대중교통 등,도시관광/건축물;레포츠/야외활동;쇼핑;테마파크/공원,자녀 동반 여행,4
g_g001039,g001039,2023-05-27,2023-05-30,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;온천/헬스케어;자연관광;테마파크/공원,나홀로 여행,4
g_g001040,g001040,2023-06-04,2023-06-06,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;온천/헬스케어,2인 여행(가족 외),4
g_g001041,g001041,2023-05-28,2023-05-30,자가용,문화시설;역사/문화유산;온천/헬스케어;자연관광;테마파크/공원,자녀 동반 여행,4
g_g001042,g001042,2023-05-27,2023-05-28,자가용,도시관광/건축물;쇼핑;역사/문화유산,2인 가족 여행,4
g_g001046,g001046,2023-05-28,2023-05-29,자가용,도시관광/건축물;문화시설;자연관광,3인 이상 여행(가족 외),4
g_g001047,g001047,2023-05-26,2023-05-28,자가용,도시관광/건축물;문화시설;쇼핑;축제/공연/이벤트;테마파크/공원,3인 이상 여행(가족 외),4
g_g001048,g001048,2023-06-03,2023-06-05,자가용,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어;테마파크/공원,나홀로 여행,4
g_g001050,g001050,2023-05-27,2023-05-28,자가용,쇼핑;역사/문화유산;테마파크/공원,부모 동반 여행,5
g_g001051,g001051,2023-05-27,2023-05-30,자가용,문화시설;쇼핑;역사/문화유산;온천/헬스케어;테마파크/공원,나홀로 여행,4
g_g001052,g001052,2023-05-27,2023-05-28,자가용,도시관광/건축물;문화시설;쇼핑;역사/문화유산,2인 여행(가족 외),4
g_g001053,g001053,2023-05-28,2023-05-30,대중교통 등,도시관광/건축물;쇼핑;축제/공연/이벤트,나홀로 여행,4
g_g001056,g001056,2023-06-09,2023-06-11,자가용,역사/문화유산;온천/헬스케어;테마파크/공원,3대 동반 여행(친척 포함),4
g_g001063,g001063,2023-05-28,2023-05-30,자가용,도시관광/건축물;문화시설;체험관광,자녀 동반 여행,3
g_g001068,g001068,2023-05-27,2023-05-28,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어,2인 가족 여행,4
g_g001070,g001070,2023-05-27,2023-05-28,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어;자연관광;테마파크/공원,3대 동반 여행(친척 포함),4
g_g001076,g001076,2023-06-02,2023-06-07,자가용,도시관광/건축물;레포츠/야외활동;문화시설;온천/헬스케어;자연관광,자녀 동반 여행,5
g_g001077,g001077,2023-06-03,2023-06-05,자가용,도시관광/건축물;레포츠/야외활동;자연관광,3인 이상 여행(가족 외),4
g_g001081,g001081,2023-06-03,2023-06-06,자가용,레포츠/야외활동;역사/문화유산;자연관광;체험관광,3인 이상 여행(가족 외),4
g_g001083,g001083,2023-06-04,2023-06-07,자가용,도시관광/건축물;문화시설;체험관광;축제/공연/이벤트,2인 여행(가족 외),5
g_g001086,g001086,2023-06-03,2023-06-05,대중교통 등,도시관광/건축물;문화시설;역사/문화유산;온천/헬스케어;자연관광,2인 가족 여행,5
g_g001095,g001095,2023-06-02,2023-06-05,대중교통 등,도시관광/건축물;레포츠/야외활동;쇼핑;온천/헬스케어;테마파크/공원,3인 이상 여행(가족 외),4
g_g001100,g001100,2023-05-28,2023-05-30,자가용,도시관광/건축물;온천/헬스케어;테마파크/공원,자녀 동반 여행,4
g_g001101,g001101,2023-06-04,2023-06-07,자가용,도시관광/건축물;문화시설;온천/헬스케어,자녀 동반 여행,4
g_g001103,g001103,2023-05-27,2023-05-29,대중교통 등,도시관광/건축물;레포츠/야외활동;쇼핑;자연관광;테마파크/공원,2인 가족 여행,4
g_g001104,g001104,2023-06-03,2023-06-05,자가용,도시관광/건축물;온천/헬스케어;자연관광;테마파크/공원,3인 이상 여행(가족 외),5
g_g001106,g001106,2023-06-04,2023-06-06,대중교통 등,도시관광/건축물;문화시설;역사/문화유산;자연관광,2인 가족 여행,4
g_g001107,g001107,2023-06-04,2023-06-05,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어,2인 가족 여행,4
g_g001109,g001109,2023-05-28,2023-05-30,자가용,쇼핑;온천/헬스케어,자녀 동반 여행,5
g_g001111,g001111,2023-05-26,2023-05-28,자가용,온천/헬스케어;테마파크/공원,자녀 동반 여행,5
g_g001112,g001112,2023-05-28,2023-05-30,자가용,도시관광/건축물;온천/헬스케어;자연관광,2인 여행(가족 외),4
g_g001113,g001113,2023-06-03,2023-06-05,자가용,레포츠/야외활동;쇼핑;온천/헬스케어;테마파크/공원,나홀로 여행,5
g_g001114,g001114,2023-05-27,2023-05-29,자가용,도시관광/건축물;쇼핑;역사/문화유산;온천/헬스케어;축제/공연/이벤트,2인 여행(가족 외),5
g_g001118,g001118,2023-05-26,2023-05-28,대중교통 등,도시관광/건축물;문화시설;쇼핑;자연관광,나홀로 여행,4
g_g001121,g001121,2023-06-09,2023-06-11,대중교통 등,도시관광/건축물;쇼핑;역사/문화유산;온천/헬스케어,나홀로 여행,4
g_g001124,g001124,2023-06-06,2023-06-08,대중교통 등,도시관광/건축물;문화시설;역사/문화유산,나홀로 여행,4
g_g001125,g001125,2023-05-27,2023-05-29,자가용,도시관광/건축물;쇼핑,2인 여행(가족 외),5
g_g001129,g001129,2023-05-27,2023-05-28,자가용,도시관광/건축물;온천/헬스케어,부모 동반 여행,5
g_g001132,g001132,2023-06-03,2023-06-05,대중교통 등,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;테마파크/공원,2인 여행(가족 외),5
g_g001133,g001133,2023-06-07,2023-06-09,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;온천/헬스케어,2인 여행(가족 외),5
g_g001135,g001135,2023-05-27,2023-05-28,자가용,레포츠/야외활동;문화시설;역사/문화유산;자연관광;테마파크/공원,2인 여행(가족 외),4
g_g001136,g001136,2023-05-27,2023-05-28,자가용,레포츠/야외활동;역사/문화유산;자연관광,3인 이상 여행(가족 외),5
g_g001138,g001138,2023-06-02,2023-06-04,자가용,도시관광/건축물;레포츠/야외활동;문화시설;역사/문화유산;자연관광;축제/공연/이벤트,자녀 동반 여행,5
g_g001141,g001141,2023-05-27,2023-05-29,자가용,레포츠/야외활동;역사/문화유산;체험관광,자녀 동반 여행,4
g_g001144,g001144,2023-05-28,2023-05-30,자가용,도시관광/건축물;온천/헬스케어;자연관광,2인 가족 여행,4
g_g001147,g001147,2023-06-07,2023-06-09,자가용,레포츠/야외활동;자연관광,나홀로 여행,5
g_g001148,g001148,2023-06-05,2023-06-07,자가용,도시관광/건축물;온천/헬스케어;테마파크/공원,3인 이상 여행(가족 외),4
g_g001151,g001151,2023-05-27,2023-05-28,자가용,도시관광/건축물;레포츠/야외활동,부모 동반 여행,4
g_g001154,g001154,2023-06-03,2023-06-05,자가용,레포츠/야외활동;문화시설;역사/문화유산;체험관광;테마파크/공원,자녀 동반 여행,4
g_g001155,g001155,2023-05-27,2023-05-29,자가용,도시관광/건축물;레포츠/야외활동;온천/헬스케어;테마파크/공원,자녀 동반 여행,5
g_g001156,g001156,2023-06-02,2023-06-04,자가용,도시관광/건축물;레포츠/야외활동;자연관광,3인 이상 여행(가족 외),4
g_g001164,g001164,2023-06-03,2023-06-05,자가용,도시관광/건축물;레포츠/야외활동;역사/문화유산;온천/헬스케어,2인 여행(가족 외),4
g_g001166,g001166,2023-05-28,2023-05-29,자가용,문화시설;온천/헬스케어;테마파크/공원,2인 가족 여행,4
